Iteration, Algorithm, Time(s)
1,MLKEM1024,0.33
2,MLKEM1024,0.33
3,MLKEM1024,0.33
4,MLKEM1024,0.33
5,MLKEM1024,0.34
6,MLKEM1024,0.33
7,MLKEM1024,0.33
8,MLKEM1024,0.33
9,MLKEM1024,0.33
10,MLKEM1024,0.33
11,MLKEM1024,0.33
12,MLKEM1024,0.33
13,MLKEM1024,0.33
14,MLKEM1024,0.33
15,MLKEM1024,0.33
16,MLKEM1024,0.33
17,MLKEM1024,0.33
18,MLKEM1024,0.33
19,MLKEM1024,0.33
20,MLKEM1024,0.33
21,MLKEM1024,0.33
22,MLKEM1024,0.33
23,MLKEM1024,0.33
24,MLKEM1024,0.33
25,MLKEM1024,0.33
26,MLKEM1024,0.33
27,MLKEM1024,0.33
28,MLKEM1024,0.33
29,MLKEM1024,0.33
30,MLKEM1024,0.33
31,MLKEM1024,0.33
32,MLKEM1024,0.33
33,MLKEM1024,0.33
34,MLKEM1024,0.33
35,MLKEM1024,0.33
36,MLKEM1024,0.33
37,MLKEM1024,0.34
38,MLKEM1024,0.33
39,MLKEM1024,0.33
40,MLKEM1024,0.33
41,MLKEM1024,0.33
42,MLKEM1024,0.33
43,MLKEM1024,0.33
44,MLKEM1024,0.33
45,MLKEM1024,0.33
46,MLKEM1024,0.33
47,MLKEM1024,0.33
48,MLKEM1024,0.33
49,MLKEM1024,0.33
50,MLKEM1024,0.33
51,MLKEM1024,0.33
52,MLKEM1024,0.33
53,MLKEM1024,0.33
54,MLKEM1024,0.33
55,MLKEM1024,0.33
56,MLKEM1024,0.33
57,MLKEM1024,0.33
58,MLKEM1024,0.33
59,MLKEM1024,0.33
60,MLKEM1024,0.33
61,MLKEM1024,0.33
62,MLKEM1024,0.33
63,MLKEM1024,0.33
64,MLKEM1024,0.33
65,MLKEM1024,0.33
66,MLKEM1024,0.33
67,MLKEM1024,0.33
68,MLKEM1024,0.33
69,MLKEM1024,0.34
70,MLKEM1024,0.33
71,MLKEM1024,0.33
72,MLKEM1024,0.33
73,MLKEM1024,0.33
74,MLKEM1024,0.33
75,MLKEM1024,0.33
76,MLKEM1024,0.33
77,MLKEM1024,0.33
78,MLKEM1024,0.33
79,MLKEM1024,0.33
80,MLKEM1024,0.33
81,MLKEM1024,0.33
82,MLKEM1024,0.33
83,MLKEM1024,0.33
84,MLKEM1024,0.33
85,MLKEM1024,0.33
86,MLKEM1024,0.33
87,MLKEM1024,0.33
88,MLKEM1024,0.33
89,MLKEM1024,0.33
90,MLKEM1024,0.33
91,MLKEM1024,0.33
92,MLKEM1024,0.33
93,MLKEM1024,0.33
94,MLKEM1024,0.33
95,MLKEM1024,0.33
96,MLKEM1024,0.33
97,MLKEM1024,0.33
98,MLKEM1024,0.33
99,MLKEM1024,0.33
100,MLKEM1024,0.33
