Iteration, Algorithm, Time(s)
1,secp384r1,0.34
2,secp384r1,0.34
3,secp384r1,0.34
4,secp384r1,0.34
5,secp384r1,0.34
6,secp384r1,0.34
7,secp384r1,0.34
8,secp384r1,0.34
9,secp384r1,0.34
10,secp384r1,0.34
11,secp384r1,0.34
12,secp384r1,0.34
13,secp384r1,0.34
14,secp384r1,0.34
15,secp384r1,0.34
16,secp384r1,0.34
17,secp384r1,0.34
18,secp384r1,0.34
19,secp384r1,0.34
20,secp384r1,0.34
21,secp384r1,0.34
22,secp384r1,0.34
23,secp384r1,0.34
24,secp384r1,0.34
25,secp384r1,0.34
26,secp384r1,0.34
27,secp384r1,0.34
28,secp384r1,0.34
29,secp384r1,0.34
30,secp384r1,0.34
31,secp384r1,0.34
32,secp384r1,0.34
33,secp384r1,0.34
34,secp384r1,0.34
35,secp384r1,0.34
36,secp384r1,0.34
37,secp384r1,0.34
38,secp384r1,0.34
39,secp384r1,0.34
40,secp384r1,0.34
41,secp384r1,0.34
42,secp384r1,0.34
43,secp384r1,0.34
44,secp384r1,0.34
45,secp384r1,0.34
46,secp384r1,0.34
47,secp384r1,0.34
48,secp384r1,0.34
49,secp384r1,0.34
50,secp384r1,0.34
51,secp384r1,0.34
52,secp384r1,0.34
53,secp384r1,0.34
54,secp384r1,0.34
55,secp384r1,0.34
56,secp384r1,0.34
57,secp384r1,0.34
58,secp384r1,0.34
59,secp384r1,0.34
60,secp384r1,0.34
61,secp384r1,0.34
62,secp384r1,0.34
63,secp384r1,0.34
64,secp384r1,0.34
65,secp384r1,0.34
66,secp384r1,0.34
67,secp384r1,0.34
68,secp384r1,0.34
69,secp384r1,0.34
70,secp384r1,0.34
71,secp384r1,0.34
72,secp384r1,0.34
73,secp384r1,0.34
74,secp384r1,0.34
75,secp384r1,0.34
76,secp384r1,0.34
77,secp384r1,0.34
78,secp384r1,0.34
79,secp384r1,0.34
80,secp384r1,0.34
81,secp384r1,0.34
82,secp384r1,0.34
83,secp384r1,0.34
84,secp384r1,0.34
85,secp384r1,0.34
86,secp384r1,0.34
87,secp384r1,0.34
88,secp384r1,0.34
89,secp384r1,0.34
90,secp384r1,0.34
91,secp384r1,0.34
92,secp384r1,0.34
93,secp384r1,0.34
94,secp384r1,0.34
95,secp384r1,0.34
96,secp384r1,0.34
97,secp384r1,0.34
98,secp384r1,0.34
99,secp384r1,0.34
100,secp384r1,0.34
