Iteration, Algorithm, Time(s)
1,p384_frodo976aes,0.62
2,p384_frodo976aes,0.62
3,p384_frodo976aes,0.62
4,p384_frodo976aes,0.62
5,p384_frodo976aes,0.62
6,p384_frodo976aes,0.62
7,p384_frodo976aes,0.62
8,p384_frodo976aes,0.62
9,p384_frodo976aes,0.62
10,p384_frodo976aes,0.62
11,p384_frodo976aes,0.62
12,p384_frodo976aes,0.62
13,p384_frodo976aes,0.62
14,p384_frodo976aes,0.62
15,p384_frodo976aes,0.62
16,p384_frodo976aes,0.62
17,p384_frodo976aes,0.62
18,p384_frodo976aes,0.62
19,p384_frodo976aes,0.62
20,p384_frodo976aes,0.62
21,p384_frodo976aes,0.62
22,p384_frodo976aes,0.62
23,p384_frodo976aes,0.62
24,p384_frodo976aes,0.62
25,p384_frodo976aes,0.62
26,p384_frodo976aes,0.62
27,p384_frodo976aes,0.62
28,p384_frodo976aes,0.62
29,p384_frodo976aes,0.62
30,p384_frodo976aes,0.62
31,p384_frodo976aes,0.62
32,p384_frodo976aes,0.62
33,p384_frodo976aes,0.62
34,p384_frodo976aes,0.62
35,p384_frodo976aes,0.62
36,p384_frodo976aes,0.62
37,p384_frodo976aes,0.62
38,p384_frodo976aes,0.62
39,p384_frodo976aes,0.62
40,p384_frodo976aes,0.62
41,p384_frodo976aes,0.62
42,p384_frodo976aes,0.62
43,p384_frodo976aes,0.62
44,p384_frodo976aes,0.62
45,p384_frodo976aes,0.62
46,p384_frodo976aes,0.62
47,p384_frodo976aes,0.62
48,p384_frodo976aes,0.62
49,p384_frodo976aes,0.62
50,p384_frodo976aes,0.62
51,p384_frodo976aes,0.62
52,p384_frodo976aes,0.62
53,p384_frodo976aes,0.62
54,p384_frodo976aes,0.62
55,p384_frodo976aes,0.62
56,p384_frodo976aes,0.62
57,p384_frodo976aes,0.62
58,p384_frodo976aes,0.62
59,p384_frodo976aes,0.62
60,p384_frodo976aes,0.62
61,p384_frodo976aes,0.62
62,p384_frodo976aes,0.62
63,p384_frodo976aes,0.62
64,p384_frodo976aes,0.62
65,p384_frodo976aes,0.62
66,p384_frodo976aes,0.62
67,p384_frodo976aes,0.62
68,p384_frodo976aes,0.62
69,p384_frodo976aes,0.62
70,p384_frodo976aes,0.62
71,p384_frodo976aes,0.62
72,p384_frodo976aes,0.62
73,p384_frodo976aes,0.62
74,p384_frodo976aes,0.62
75,p384_frodo976aes,0.62
76,p384_frodo976aes,0.62
77,p384_frodo976aes,0.62
78,p384_frodo976aes,0.62
79,p384_frodo976aes,0.62
80,p384_frodo976aes,0.62
81,p384_frodo976aes,0.62
82,p384_frodo976aes,0.62
83,p384_frodo976aes,0.62
84,p384_frodo976aes,0.62
85,p384_frodo976aes,0.62
86,p384_frodo976aes,0.62
87,p384_frodo976aes,0.62
88,p384_frodo976aes,0.62
89,p384_frodo976aes,0.62
90,p384_frodo976aes,0.62
91,p384_frodo976aes,0.62
92,p384_frodo976aes,0.62
93,p384_frodo976aes,0.62
94,p384_frodo976aes,0.62
95,p384_frodo976aes,0.62
96,p384_frodo976aes,0.62
97,p384_frodo976aes,0.62
98,p384_frodo976aes,0.62
99,p384_frodo976aes,0.62
100,p384_frodo976aes,0.62
