Iteration, Algorithm, Time(s)
1,brainpoolP256r1tls13,0.34
2,brainpoolP256r1tls13,0.34
3,brainpoolP256r1tls13,0.34
4,brainpoolP256r1tls13,0.34
5,brainpoolP256r1tls13,0.34
6,brainpoolP256r1tls13,0.34
7,brainpoolP256r1tls13,0.34
8,brainpoolP256r1tls13,0.34
9,brainpoolP256r1tls13,0.34
10,brainpoolP256r1tls13,0.34
11,brainpoolP256r1tls13,0.34
12,brainpoolP256r1tls13,0.34
13,brainpoolP256r1tls13,0.35
14,brainpoolP256r1tls13,0.34
15,brainpoolP256r1tls13,0.34
16,brainpoolP256r1tls13,0.34
17,brainpoolP256r1tls13,0.34
18,brainpoolP256r1tls13,0.34
19,brainpoolP256r1tls13,0.34
20,brainpoolP256r1tls13,0.34
21,brainpoolP256r1tls13,0.34
22,brainpoolP256r1tls13,0.34
23,brainpoolP256r1tls13,0.34
24,brainpoolP256r1tls13,0.34
25,brainpoolP256r1tls13,0.34
26,brainpoolP256r1tls13,0.34
27,brainpoolP256r1tls13,0.34
28,brainpoolP256r1tls13,0.34
29,brainpoolP256r1tls13,0.34
30,brainpoolP256r1tls13,0.34
31,brainpoolP256r1tls13,0.34
32,brainpoolP256r1tls13,0.34
33,brainpoolP256r1tls13,0.34
34,brainpoolP256r1tls13,0.34
35,brainpoolP256r1tls13,0.34
36,brainpoolP256r1tls13,0.34
37,brainpoolP256r1tls13,0.34
38,brainpoolP256r1tls13,0.34
39,brainpoolP256r1tls13,0.34
40,brainpoolP256r1tls13,0.34
41,brainpoolP256r1tls13,0.34
42,brainpoolP256r1tls13,0.34
43,brainpoolP256r1tls13,0.34
44,brainpoolP256r1tls13,0.34
45,brainpoolP256r1tls13,0.35
46,brainpoolP256r1tls13,0.34
47,brainpoolP256r1tls13,0.34
48,brainpoolP256r1tls13,0.34
49,brainpoolP256r1tls13,0.34
50,brainpoolP256r1tls13,0.34
51,brainpoolP256r1tls13,0.34
52,brainpoolP256r1tls13,0.34
53,brainpoolP256r1tls13,0.34
54,brainpoolP256r1tls13,0.34
55,brainpoolP256r1tls13,0.34
56,brainpoolP256r1tls13,0.34
57,brainpoolP256r1tls13,0.34
58,brainpoolP256r1tls13,0.34
59,brainpoolP256r1tls13,0.34
60,brainpoolP256r1tls13,0.34
61,brainpoolP256r1tls13,0.34
62,brainpoolP256r1tls13,0.34
63,brainpoolP256r1tls13,0.34
64,brainpoolP256r1tls13,0.34
65,brainpoolP256r1tls13,0.34
66,brainpoolP256r1tls13,0.34
67,brainpoolP256r1tls13,0.34
68,brainpoolP256r1tls13,0.34
69,brainpoolP256r1tls13,0.34
70,brainpoolP256r1tls13,0.34
71,brainpoolP256r1tls13,0.34
72,brainpoolP256r1tls13,0.34
73,brainpoolP256r1tls13,0.34
74,brainpoolP256r1tls13,0.34
75,brainpoolP256r1tls13,0.34
76,brainpoolP256r1tls13,0.34
77,brainpoolP256r1tls13,0.35
78,brainpoolP256r1tls13,0.34
79,brainpoolP256r1tls13,0.34
80,brainpoolP256r1tls13,0.34
81,brainpoolP256r1tls13,0.34
82,brainpoolP256r1tls13,0.34
83,brainpoolP256r1tls13,0.34
84,brainpoolP256r1tls13,0.34
85,brainpoolP256r1tls13,0.34
86,brainpoolP256r1tls13,0.34
87,brainpoolP256r1tls13,0.34
88,brainpoolP256r1tls13,0.34
89,brainpoolP256r1tls13,0.34
90,brainpoolP256r1tls13,0.34
91,brainpoolP256r1tls13,0.34
92,brainpoolP256r1tls13,0.34
93,brainpoolP256r1tls13,0.34
94,brainpoolP256r1tls13,0.34
95,brainpoolP256r1tls13,0.34
96,brainpoolP256r1tls13,0.34
97,brainpoolP256r1tls13,0.34
98,brainpoolP256r1tls13,0.34
99,brainpoolP256r1tls13,0.34
100,brainpoolP256r1tls13,0.34
