Iteration, Algorithm, Time(s)
1,MLKEM512,0.33
2,MLKEM512,0.33
3,MLKEM512,0.33
4,MLKEM512,0.33
5,MLKEM512,0.33
6,MLKEM512,0.33
7,MLKEM512,0.33
8,MLKEM512,0.33
9,MLKEM512,0.33
10,MLKEM512,0.33
11,MLKEM512,0.33
12,MLKEM512,0.33
13,MLKEM512,0.34
14,MLKEM512,0.33
15,MLKEM512,0.33
16,MLKEM512,0.33
17,MLKEM512,0.33
18,MLKEM512,0.33
19,MLKEM512,0.33
20,MLKEM512,0.33
21,MLKEM512,0.33
22,MLKEM512,0.33
23,MLKEM512,0.33
24,MLKEM512,0.33
25,MLKEM512,0.33
26,MLKEM512,0.33
27,MLKEM512,0.33
28,MLKEM512,0.33
29,MLKEM512,0.33
30,MLKEM512,0.33
31,MLKEM512,0.33
32,MLKEM512,0.33
33,MLKEM512,0.33
34,MLKEM512,0.33
35,MLKEM512,0.33
36,MLKEM512,0.33
37,MLKEM512,0.33
38,MLKEM512,0.33
39,MLKEM512,0.33
40,MLKEM512,0.33
41,MLKEM512,0.33
42,MLKEM512,0.33
43,MLKEM512,0.33
44,MLKEM512,0.33
45,MLKEM512,0.34
46,MLKEM512,0.33
47,MLKEM512,0.33
48,MLKEM512,0.33
49,MLKEM512,0.33
50,MLKEM512,0.33
51,MLKEM512,0.33
52,MLKEM512,0.33
53,MLKEM512,0.33
54,MLKEM512,0.33
55,MLKEM512,0.33
56,MLKEM512,0.33
57,MLKEM512,0.33
58,MLKEM512,0.33
59,MLKEM512,0.33
60,MLKEM512,0.33
61,MLKEM512,0.33
62,MLKEM512,0.33
63,MLKEM512,0.33
64,MLKEM512,0.33
65,MLKEM512,0.33
66,MLKEM512,0.33
67,MLKEM512,0.33
68,MLKEM512,0.33
69,MLKEM512,0.33
70,MLKEM512,0.33
71,MLKEM512,0.33
72,MLKEM512,0.33
73,MLKEM512,0.33
74,MLKEM512,0.33
75,MLKEM512,0.33
76,MLKEM512,0.33
77,MLKEM512,0.34
78,MLKEM512,0.33
79,MLKEM512,0.33
80,MLKEM512,0.33
81,MLKEM512,0.33
82,MLKEM512,0.33
83,MLKEM512,0.33
84,MLKEM512,0.33
85,MLKEM512,0.33
86,MLKEM512,0.33
87,MLKEM512,0.33
88,MLKEM512,0.33
89,MLKEM512,0.33
90,MLKEM512,0.33
91,MLKEM512,0.33
92,MLKEM512,0.33
93,MLKEM512,0.33
94,MLKEM512,0.33
95,MLKEM512,0.33
96,MLKEM512,0.33
97,MLKEM512,0.33
98,MLKEM512,0.33
99,MLKEM512,0.33
100,MLKEM512,0.33
