Iteration, Algorithm, Time(s)
1,p256_frodo640shake,0.48
2,p256_frodo640shake,0.48
3,p256_frodo640shake,0.48
4,p256_frodo640shake,0.48
5,p256_frodo640shake,0.48
6,p256_frodo640shake,0.48
7,p256_frodo640shake,0.48
8,p256_frodo640shake,0.48
9,p256_frodo640shake,0.48
10,p256_frodo640shake,0.48
11,p256_frodo640shake,0.48
12,p256_frodo640shake,0.48
13,p256_frodo640shake,0.48
14,p256_frodo640shake,0.48
15,p256_frodo640shake,0.48
16,p256_frodo640shake,0.48
17,p256_frodo640shake,0.49
18,p256_frodo640shake,0.48
19,p256_frodo640shake,0.49
20,p256_frodo640shake,0.48
21,p256_frodo640shake,0.48
22,p256_frodo640shake,0.48
23,p256_frodo640shake,0.48
24,p256_frodo640shake,0.48
25,p256_frodo640shake,0.48
26,p256_frodo640shake,0.48
27,p256_frodo640shake,0.48
28,p256_frodo640shake,0.48
29,p256_frodo640shake,0.48
30,p256_frodo640shake,0.48
31,p256_frodo640shake,0.48
32,p256_frodo640shake,0.48
33,p256_frodo640shake,0.48
34,p256_frodo640shake,0.48
35,p256_frodo640shake,0.48
36,p256_frodo640shake,0.48
37,p256_frodo640shake,0.48
38,p256_frodo640shake,0.48
39,p256_frodo640shake,0.48
40,p256_frodo640shake,0.48
41,p256_frodo640shake,0.48
42,p256_frodo640shake,0.48
43,p256_frodo640shake,0.48
44,p256_frodo640shake,0.48
45,p256_frodo640shake,0.48
46,p256_frodo640shake,0.48
47,p256_frodo640shake,0.48
48,p256_frodo640shake,0.48
49,p256_frodo640shake,0.49
50,p256_frodo640shake,0.48
51,p256_frodo640shake,0.48
52,p256_frodo640shake,0.48
53,p256_frodo640shake,0.48
54,p256_frodo640shake,0.48
55,p256_frodo640shake,0.48
56,p256_frodo640shake,0.48
57,p256_frodo640shake,0.48
58,p256_frodo640shake,0.48
59,p256_frodo640shake,0.48
60,p256_frodo640shake,0.48
61,p256_frodo640shake,0.48
62,p256_frodo640shake,0.48
63,p256_frodo640shake,0.48
64,p256_frodo640shake,0.48
65,p256_frodo640shake,0.48
66,p256_frodo640shake,0.48
67,p256_frodo640shake,0.48
68,p256_frodo640shake,0.48
69,p256_frodo640shake,0.48
70,p256_frodo640shake,0.48
71,p256_frodo640shake,0.48
72,p256_frodo640shake,0.49
73,p256_frodo640shake,0.48
74,p256_frodo640shake,0.48
75,p256_frodo640shake,0.48
76,p256_frodo640shake,0.48
77,p256_frodo640shake,0.48
78,p256_frodo640shake,0.48
79,p256_frodo640shake,0.48
80,p256_frodo640shake,0.48
81,p256_frodo640shake,0.49
82,p256_frodo640shake,0.48
83,p256_frodo640shake,0.48
84,p256_frodo640shake,0.48
85,p256_frodo640shake,0.49
86,p256_frodo640shake,0.48
87,p256_frodo640shake,0.48
88,p256_frodo640shake,0.48
89,p256_frodo640shake,0.48
90,p256_frodo640shake,0.48
91,p256_frodo640shake,0.48
92,p256_frodo640shake,0.48
93,p256_frodo640shake,0.48
94,p256_frodo640shake,0.48
95,p256_frodo640shake,0.48
96,p256_frodo640shake,0.48
97,p256_frodo640shake,0.48
98,p256_frodo640shake,0.48
99,p256_frodo640shake,0.48
100,p256_frodo640shake,0.48
