Iteration, Algorithm, Time(s)
1,frodo1344aes,0.65
2,frodo1344aes,0.64
3,frodo1344aes,0.64
4,frodo1344aes,0.65
5,frodo1344aes,0.64
6,frodo1344aes,0.64
7,frodo1344aes,0.65
8,frodo1344aes,0.64
9,frodo1344aes,0.64
10,frodo1344aes,0.64
11,frodo1344aes,0.64
12,frodo1344aes,0.64
13,frodo1344aes,0.64
14,frodo1344aes,0.64
15,frodo1344aes,0.64
16,frodo1344aes,0.64
17,frodo1344aes,0.64
18,frodo1344aes,0.65
19,frodo1344aes,0.64
20,frodo1344aes,0.64
21,frodo1344aes,0.64
22,frodo1344aes,0.64
23,frodo1344aes,0.64
24,frodo1344aes,0.64
25,frodo1344aes,0.64
26,frodo1344aes,0.64
27,frodo1344aes,0.64
28,frodo1344aes,0.64
29,frodo1344aes,0.64
30,frodo1344aes,0.64
31,frodo1344aes,0.64
32,frodo1344aes,0.64
33,frodo1344aes,0.64
34,frodo1344aes,0.64
35,frodo1344aes,0.64
36,frodo1344aes,0.64
37,frodo1344aes,0.64
38,frodo1344aes,0.64
39,frodo1344aes,0.65
40,frodo1344aes,0.64
41,frodo1344aes,0.64
42,frodo1344aes,0.64
43,frodo1344aes,0.64
44,frodo1344aes,0.64
45,frodo1344aes,0.64
46,frodo1344aes,0.64
47,frodo1344aes,0.64
48,frodo1344aes,0.64
49,frodo1344aes,0.64
50,frodo1344aes,0.64
51,frodo1344aes,0.64
52,frodo1344aes,0.64
53,frodo1344aes,0.64
54,frodo1344aes,0.64
55,frodo1344aes,0.64
56,frodo1344aes,0.64
57,frodo1344aes,0.64
58,frodo1344aes,0.64
59,frodo1344aes,0.64
60,frodo1344aes,0.64
61,frodo1344aes,0.64
62,frodo1344aes,0.64
63,frodo1344aes,0.64
64,frodo1344aes,0.64
65,frodo1344aes,0.64
66,frodo1344aes,0.64
67,frodo1344aes,0.64
68,frodo1344aes,0.64
69,frodo1344aes,0.64
70,frodo1344aes,0.64
71,frodo1344aes,0.64
72,frodo1344aes,0.64
73,frodo1344aes,0.64
74,frodo1344aes,0.64
75,frodo1344aes,0.64
76,frodo1344aes,0.64
77,frodo1344aes,0.64
78,frodo1344aes,0.64
79,frodo1344aes,0.64
80,frodo1344aes,0.64
81,frodo1344aes,0.64
82,frodo1344aes,0.64
83,frodo1344aes,0.64
84,frodo1344aes,0.64
85,frodo1344aes,0.64
86,frodo1344aes,0.64
87,frodo1344aes,0.64
88,frodo1344aes,0.64
89,frodo1344aes,0.64
90,frodo1344aes,0.64
91,frodo1344aes,0.64
92,frodo1344aes,0.64
93,frodo1344aes,0.64
94,frodo1344aes,0.64
95,frodo1344aes,0.64
96,frodo1344aes,0.64
97,frodo1344aes,0.64
98,frodo1344aes,0.64
99,frodo1344aes,0.64
100,frodo1344aes,0.64
