Iteration, Algorithm, Time(s)
1,frodo976shake,0.42
2,frodo976shake,0.43
3,frodo976shake,0.42
4,frodo976shake,0.43
5,frodo976shake,0.42
6,frodo976shake,0.42
7,frodo976shake,0.42
8,frodo976shake,0.43
9,frodo976shake,0.43
10,frodo976shake,0.43
11,frodo976shake,0.43
12,frodo976shake,0.43
13,frodo976shake,0.43
14,frodo976shake,0.43
15,frodo976shake,0.43
16,frodo976shake,0.43
17,frodo976shake,0.43
18,frodo976shake,0.42
19,frodo976shake,0.43
20,frodo976shake,0.43
21,frodo976shake,0.43
22,frodo976shake,0.43
23,frodo976shake,0.43
24,frodo976shake,0.43
25,frodo976shake,0.43
26,frodo976shake,0.43
27,frodo976shake,0.43
28,frodo976shake,0.43
29,frodo976shake,0.43
30,frodo976shake,0.43
31,frodo976shake,0.43
32,frodo976shake,0.42
33,frodo976shake,0.42
34,frodo976shake,0.43
35,frodo976shake,0.42
36,frodo976shake,0.43
37,frodo976shake,0.43
38,frodo976shake,0.43
39,frodo976shake,0.43
40,frodo976shake,0.43
41,frodo976shake,0.43
42,frodo976shake,0.43
43,frodo976shake,0.43
44,frodo976shake,0.43
45,frodo976shake,0.43
46,frodo976shake,0.43
47,frodo976shake,0.43
48,frodo976shake,0.43
49,frodo976shake,0.43
50,frodo976shake,0.42
51,frodo976shake,0.43
52,frodo976shake,0.42
53,frodo976shake,0.43
54,frodo976shake,0.42
55,frodo976shake,0.42
56,frodo976shake,0.42
57,frodo976shake,0.43
58,frodo976shake,0.43
59,frodo976shake,0.42
60,frodo976shake,0.42
61,frodo976shake,0.43
62,frodo976shake,0.43
63,frodo976shake,0.43
64,frodo976shake,0.43
65,frodo976shake,0.42
66,frodo976shake,0.42
67,frodo976shake,0.42
68,frodo976shake,0.43
69,frodo976shake,0.43
70,frodo976shake,0.42
71,frodo976shake,0.42
72,frodo976shake,0.42
73,frodo976shake,0.43
74,frodo976shake,0.43
75,frodo976shake,0.42
76,frodo976shake,0.42
77,frodo976shake,0.42
78,frodo976shake,0.43
79,frodo976shake,0.42
80,frodo976shake,0.43
81,frodo976shake,0.43
82,frodo976shake,0.43
83,frodo976shake,0.42
84,frodo976shake,0.43
85,frodo976shake,0.42
86,frodo976shake,0.42
87,frodo976shake,0.43
88,frodo976shake,0.42
89,frodo976shake,0.42
90,frodo976shake,0.43
91,frodo976shake,0.43
92,frodo976shake,0.43
93,frodo976shake,0.43
94,frodo976shake,0.43
95,frodo976shake,0.43
96,frodo976shake,0.42
97,frodo976shake,0.42
98,frodo976shake,0.43
99,frodo976shake,0.42
100,frodo976shake,0.43
