Iteration, Algorithm, Time(s)
1,p384_bikel3,1.42
2,p384_bikel3,1.42
3,p384_bikel3,1.43
4,p384_bikel3,1.42
5,p384_bikel3,1.42
6,p384_bikel3,1.42
7,p384_bikel3,1.42
8,p384_bikel3,1.42
9,p384_bikel3,1.42
10,p384_bikel3,1.42
11,p384_bikel3,1.42
12,p384_bikel3,1.42
13,p384_bikel3,1.42
14,p384_bikel3,1.43
15,p384_bikel3,1.42
16,p384_bikel3,1.42
17,p384_bikel3,1.42
18,p384_bikel3,1.42
19,p384_bikel3,1.42
20,p384_bikel3,1.42
21,p384_bikel3,1.42
22,p384_bikel3,1.42
23,p384_bikel3,1.42
24,p384_bikel3,1.42
25,p384_bikel3,1.42
26,p384_bikel3,1.42
27,p384_bikel3,1.42
28,p384_bikel3,1.42
29,p384_bikel3,1.42
30,p384_bikel3,1.42
31,p384_bikel3,1.42
32,p384_bikel3,1.42
33,p384_bikel3,1.42
34,p384_bikel3,1.42
35,p384_bikel3,1.42
36,p384_bikel3,1.42
37,p384_bikel3,1.42
38,p384_bikel3,1.42
39,p384_bikel3,1.42
40,p384_bikel3,1.42
41,p384_bikel3,1.42
42,p384_bikel3,1.42
43,p384_bikel3,1.42
44,p384_bikel3,1.42
45,p384_bikel3,1.42
46,p384_bikel3,1.42
47,p384_bikel3,1.42
48,p384_bikel3,1.42
49,p384_bikel3,1.42
50,p384_bikel3,1.42
51,p384_bikel3,1.42
52,p384_bikel3,1.42
53,p384_bikel3,1.42
54,p384_bikel3,1.42
55,p384_bikel3,1.42
56,p384_bikel3,1.42
57,p384_bikel3,1.42
58,p384_bikel3,1.42
59,p384_bikel3,1.42
60,p384_bikel3,1.42
61,p384_bikel3,1.42
62,p384_bikel3,1.43
63,p384_bikel3,1.42
64,p384_bikel3,1.42
65,p384_bikel3,1.42
66,p384_bikel3,1.43
67,p384_bikel3,1.42
68,p384_bikel3,1.42
69,p384_bikel3,1.43
70,p384_bikel3,1.42
71,p384_bikel3,1.42
72,p384_bikel3,1.42
73,p384_bikel3,1.42
74,p384_bikel3,1.42
75,p384_bikel3,1.42
76,p384_bikel3,1.42
77,p384_bikel3,1.42
78,p384_bikel3,1.42
79,p384_bikel3,1.42
80,p384_bikel3,1.43
81,p384_bikel3,1.42
82,p384_bikel3,1.42
83,p384_bikel3,1.42
84,p384_bikel3,1.42
85,p384_bikel3,1.42
86,p384_bikel3,1.42
87,p384_bikel3,1.42
88,p384_bikel3,1.42
89,p384_bikel3,1.42
90,p384_bikel3,1.43
91,p384_bikel3,1.42
92,p384_bikel3,1.42
93,p384_bikel3,1.42
94,p384_bikel3,1.42
95,p384_bikel3,1.42
96,p384_bikel3,1.42
97,p384_bikel3,1.42
98,p384_bikel3,1.42
99,p384_bikel3,1.42
100,p384_bikel3,1.42
