Iteration, Algorithm, Time(s)
1,frodo1344shake,0.53
2,frodo1344shake,0.53
3,frodo1344shake,0.53
4,frodo1344shake,0.53
5,frodo1344shake,0.53
6,frodo1344shake,0.53
7,frodo1344shake,0.52
8,frodo1344shake,0.53
9,frodo1344shake,0.52
10,frodo1344shake,0.53
11,frodo1344shake,0.53
12,frodo1344shake,0.53
13,frodo1344shake,0.53
14,frodo1344shake,0.52
15,frodo1344shake,0.53
16,frodo1344shake,0.52
17,frodo1344shake,0.52
18,frodo1344shake,0.53
19,frodo1344shake,0.53
20,frodo1344shake,0.52
21,frodo1344shake,0.53
22,frodo1344shake,0.53
23,frodo1344shake,0.53
24,frodo1344shake,0.53
25,frodo1344shake,0.53
26,frodo1344shake,0.53
27,frodo1344shake,0.53
28,frodo1344shake,0.53
29,frodo1344shake,0.53
30,frodo1344shake,0.53
31,frodo1344shake,0.52
32,frodo1344shake,0.53
33,frodo1344shake,0.52
34,frodo1344shake,0.52
35,frodo1344shake,0.53
36,frodo1344shake,0.52
37,frodo1344shake,0.53
38,frodo1344shake,0.53
39,frodo1344shake,0.53
40,frodo1344shake,0.53
41,frodo1344shake,0.53
42,frodo1344shake,0.53
43,frodo1344shake,0.52
44,frodo1344shake,0.53
45,frodo1344shake,0.53
46,frodo1344shake,0.53
47,frodo1344shake,0.54
48,frodo1344shake,0.52
49,frodo1344shake,0.53
50,frodo1344shake,0.52
51,frodo1344shake,0.53
52,frodo1344shake,0.53
53,frodo1344shake,0.53
54,frodo1344shake,0.53
55,frodo1344shake,0.52
56,frodo1344shake,0.52
57,frodo1344shake,0.53
58,frodo1344shake,0.52
59,frodo1344shake,0.53
60,frodo1344shake,0.53
61,frodo1344shake,0.52
62,frodo1344shake,0.52
63,frodo1344shake,0.53
64,frodo1344shake,0.53
65,frodo1344shake,0.53
66,frodo1344shake,0.53
67,frodo1344shake,0.53
68,frodo1344shake,0.53
69,frodo1344shake,0.53
70,frodo1344shake,0.53
71,frodo1344shake,0.53
72,frodo1344shake,0.53
73,frodo1344shake,0.53
74,frodo1344shake,0.53
75,frodo1344shake,0.52
76,frodo1344shake,0.52
77,frodo1344shake,0.52
78,frodo1344shake,0.52
79,frodo1344shake,0.52
80,frodo1344shake,0.53
81,frodo1344shake,0.53
82,frodo1344shake,0.53
83,frodo1344shake,0.53
84,frodo1344shake,0.53
85,frodo1344shake,0.53
86,frodo1344shake,0.52
87,frodo1344shake,0.52
88,frodo1344shake,0.52
89,frodo1344shake,0.53
90,frodo1344shake,0.52
91,frodo1344shake,0.52
92,frodo1344shake,0.52
93,frodo1344shake,0.53
94,frodo1344shake,0.52
95,frodo1344shake,0.53
96,frodo1344shake,0.53
97,frodo1344shake,0.52
98,frodo1344shake,0.53
99,frodo1344shake,0.52
100,frodo1344shake,0.53
