Iteration, Algorithm, Time(s)
1,ffdhe2048,0.35
2,ffdhe2048,0.34
3,ffdhe2048,0.34
4,ffdhe2048,0.34
5,ffdhe2048,0.34
6,ffdhe2048,0.34
7,ffdhe2048,0.34
8,ffdhe2048,0.34
9,ffdhe2048,0.34
10,ffdhe2048,0.34
11,ffdhe2048,0.34
12,ffdhe2048,0.34
13,ffdhe2048,0.35
14,ffdhe2048,0.34
15,ffdhe2048,0.34
16,ffdhe2048,0.35
17,ffdhe2048,0.34
18,ffdhe2048,0.34
19,ffdhe2048,0.34
20,ffdhe2048,0.34
21,ffdhe2048,0.34
22,ffdhe2048,0.34
23,ffdhe2048,0.34
24,ffdhe2048,0.34
25,ffdhe2048,0.34
26,ffdhe2048,0.34
27,ffdhe2048,0.34
28,ffdhe2048,0.34
29,ffdhe2048,0.34
30,ffdhe2048,0.34
31,ffdhe2048,0.34
32,ffdhe2048,0.34
33,ffdhe2048,0.35
34,ffdhe2048,0.34
35,ffdhe2048,0.34
36,ffdhe2048,0.34
37,ffdhe2048,0.34
38,ffdhe2048,0.34
39,ffdhe2048,0.34
40,ffdhe2048,0.34
41,ffdhe2048,0.34
42,ffdhe2048,0.34
43,ffdhe2048,0.34
44,ffdhe2048,0.34
45,ffdhe2048,0.34
46,ffdhe2048,0.34
47,ffdhe2048,0.34
48,ffdhe2048,0.34
49,ffdhe2048,0.34
50,ffdhe2048,0.34
51,ffdhe2048,0.34
52,ffdhe2048,0.34
53,ffdhe2048,0.34
54,ffdhe2048,0.34
55,ffdhe2048,0.34
56,ffdhe2048,0.34
57,ffdhe2048,0.34
58,ffdhe2048,0.34
59,ffdhe2048,0.34
60,ffdhe2048,0.34
61,ffdhe2048,0.34
62,ffdhe2048,0.34
63,ffdhe2048,0.34
64,ffdhe2048,0.34
65,ffdhe2048,0.35
66,ffdhe2048,0.34
67,ffdhe2048,0.35
68,ffdhe2048,0.34
69,ffdhe2048,0.34
70,ffdhe2048,0.34
71,ffdhe2048,0.34
72,ffdhe2048,0.34
73,ffdhe2048,0.34
74,ffdhe2048,0.34
75,ffdhe2048,0.34
76,ffdhe2048,0.34
77,ffdhe2048,0.34
78,ffdhe2048,0.34
79,ffdhe2048,0.34
80,ffdhe2048,0.34
81,ffdhe2048,0.35
82,ffdhe2048,0.34
83,ffdhe2048,0.34
84,ffdhe2048,0.34
85,ffdhe2048,0.34
86,ffdhe2048,0.34
87,ffdhe2048,0.34
88,ffdhe2048,0.34
89,ffdhe2048,0.34
90,ffdhe2048,0.34
91,ffdhe2048,0.34
92,ffdhe2048,0.34
93,ffdhe2048,0.34
94,ffdhe2048,0.34
95,ffdhe2048,0.34
96,ffdhe2048,0.34
97,ffdhe2048,0.35
98,ffdhe2048,0.34
99,ffdhe2048,0.34
100,ffdhe2048,0.34
