Iteration, Algorithm, Time(s)
1,ffdhe4096,0.42
2,ffdhe4096,0.42
3,ffdhe4096,0.42
4,ffdhe4096,0.42
5,ffdhe4096,0.42
6,ffdhe4096,0.41
7,ffdhe4096,0.42
8,ffdhe4096,0.42
9,ffdhe4096,0.41
10,ffdhe4096,0.42
11,ffdhe4096,0.42
12,ffdhe4096,0.42
13,ffdhe4096,0.42
14,ffdhe4096,0.42
15,ffdhe4096,0.42
16,ffdhe4096,0.42
17,ffdhe4096,0.42
18,ffdhe4096,0.42
19,ffdhe4096,0.42
20,ffdhe4096,0.42
21,ffdhe4096,0.42
22,ffdhe4096,0.42
23,ffdhe4096,0.42
24,ffdhe4096,0.42
25,ffdhe4096,0.43
26,ffdhe4096,0.42
27,ffdhe4096,0.42
28,ffdhe4096,0.42
29,ffdhe4096,0.42
30,ffdhe4096,0.42
31,ffdhe4096,0.42
32,ffdhe4096,0.42
33,ffdhe4096,0.42
34,ffdhe4096,0.42
35,ffdhe4096,0.42
36,ffdhe4096,0.42
37,ffdhe4096,0.42
38,ffdhe4096,0.42
39,ffdhe4096,0.42
40,ffdhe4096,0.42
41,ffdhe4096,0.42
42,ffdhe4096,0.42
43,ffdhe4096,0.42
44,ffdhe4096,0.42
45,ffdhe4096,0.42
46,ffdhe4096,0.41
47,ffdhe4096,0.42
48,ffdhe4096,0.42
49,ffdhe4096,0.42
50,ffdhe4096,0.42
51,ffdhe4096,0.42
52,ffdhe4096,0.42
53,ffdhe4096,0.42
54,ffdhe4096,0.42
55,ffdhe4096,0.42
56,ffdhe4096,0.42
57,ffdhe4096,0.43
58,ffdhe4096,0.42
59,ffdhe4096,0.42
60,ffdhe4096,0.41
61,ffdhe4096,0.42
62,ffdhe4096,0.42
63,ffdhe4096,0.42
64,ffdhe4096,0.42
65,ffdhe4096,0.42
66,ffdhe4096,0.42
67,ffdhe4096,0.42
68,ffdhe4096,0.42
69,ffdhe4096,0.42
70,ffdhe4096,0.42
71,ffdhe4096,0.42
72,ffdhe4096,0.42
73,ffdhe4096,0.42
74,ffdhe4096,0.42
75,ffdhe4096,0.42
76,ffdhe4096,0.41
77,ffdhe4096,0.42
78,ffdhe4096,0.42
79,ffdhe4096,0.42
80,ffdhe4096,0.42
81,ffdhe4096,0.42
82,ffdhe4096,0.41
83,ffdhe4096,0.41
84,ffdhe4096,0.42
85,ffdhe4096,0.42
86,ffdhe4096,0.42
87,ffdhe4096,0.42
88,ffdhe4096,0.42
89,ffdhe4096,0.43
90,ffdhe4096,0.41
91,ffdhe4096,0.42
92,ffdhe4096,0.42
93,ffdhe4096,0.42
94,ffdhe4096,0.42
95,ffdhe4096,0.42
96,ffdhe4096,0.42
97,ffdhe4096,0.42
98,ffdhe4096,0.42
99,ffdhe4096,0.42
100,ffdhe4096,0.42
