Iteration, Algorithm, Time(s)
1,p384_frodo976shake,0.56
2,p384_frodo976shake,0.56
3,p384_frodo976shake,0.56
4,p384_frodo976shake,0.56
5,p384_frodo976shake,0.56
6,p384_frodo976shake,0.56
7,p384_frodo976shake,0.56
8,p384_frodo976shake,0.56
9,p384_frodo976shake,0.56
10,p384_frodo976shake,0.56
11,p384_frodo976shake,0.56
12,p384_frodo976shake,0.56
13,p384_frodo976shake,0.56
14,p384_frodo976shake,0.56
15,p384_frodo976shake,0.56
16,p384_frodo976shake,0.56
17,p384_frodo976shake,0.56
18,p384_frodo976shake,0.56
19,p384_frodo976shake,0.56
20,p384_frodo976shake,0.56
21,p384_frodo976shake,0.56
22,p384_frodo976shake,0.56
23,p384_frodo976shake,0.56
24,p384_frodo976shake,0.56
25,p384_frodo976shake,0.56
26,p384_frodo976shake,0.56
27,p384_frodo976shake,0.56
28,p384_frodo976shake,0.56
29,p384_frodo976shake,0.56
30,p384_frodo976shake,0.56
31,p384_frodo976shake,0.56
32,p384_frodo976shake,0.56
33,p384_frodo976shake,0.56
34,p384_frodo976shake,0.56
35,p384_frodo976shake,0.56
36,p384_frodo976shake,0.56
37,p384_frodo976shake,0.56
38,p384_frodo976shake,0.56
39,p384_frodo976shake,0.56
40,p384_frodo976shake,0.56
41,p384_frodo976shake,0.56
42,p384_frodo976shake,0.56
43,p384_frodo976shake,0.56
44,p384_frodo976shake,0.56
45,p384_frodo976shake,0.56
46,p384_frodo976shake,0.56
47,p384_frodo976shake,0.56
48,p384_frodo976shake,0.56
49,p384_frodo976shake,0.56
50,p384_frodo976shake,0.56
51,p384_frodo976shake,0.56
52,p384_frodo976shake,0.56
53,p384_frodo976shake,0.56
54,p384_frodo976shake,0.56
55,p384_frodo976shake,0.56
56,p384_frodo976shake,0.56
57,p384_frodo976shake,0.56
58,p384_frodo976shake,0.56
59,p384_frodo976shake,0.56
60,p384_frodo976shake,0.56
61,p384_frodo976shake,0.56
62,p384_frodo976shake,0.56
63,p384_frodo976shake,0.56
64,p384_frodo976shake,0.56
65,p384_frodo976shake,0.56
66,p384_frodo976shake,0.56
67,p384_frodo976shake,0.56
68,p384_frodo976shake,0.56
69,p384_frodo976shake,0.56
70,p384_frodo976shake,0.56
71,p384_frodo976shake,0.56
72,p384_frodo976shake,0.56
73,p384_frodo976shake,0.56
74,p384_frodo976shake,0.56
75,p384_frodo976shake,0.56
76,p384_frodo976shake,0.56
77,p384_frodo976shake,0.56
78,p384_frodo976shake,0.56
79,p384_frodo976shake,0.56
80,p384_frodo976shake,0.56
81,p384_frodo976shake,0.56
82,p384_frodo976shake,0.56
83,p384_frodo976shake,0.56
84,p384_frodo976shake,0.56
85,p384_frodo976shake,0.56
86,p384_frodo976shake,0.56
87,p384_frodo976shake,0.56
88,p384_frodo976shake,0.56
89,p384_frodo976shake,0.56
90,p384_frodo976shake,0.56
91,p384_frodo976shake,0.56
92,p384_frodo976shake,0.56
93,p384_frodo976shake,0.56
94,p384_frodo976shake,0.56
95,p384_frodo976shake,0.56
96,p384_frodo976shake,0.56
97,p384_frodo976shake,0.56
98,p384_frodo976shake,0.56
99,p384_frodo976shake,0.56
100,p384_frodo976shake,0.56
