Iteration, Algorithm, Time(s)
1,p521_frodo1344aes,0.78
2,p521_frodo1344aes,0.78
3,p521_frodo1344aes,0.78
4,p521_frodo1344aes,0.78
5,p521_frodo1344aes,0.78
6,p521_frodo1344aes,0.78
7,p521_frodo1344aes,0.78
8,p521_frodo1344aes,0.78
9,p521_frodo1344aes,0.78
10,p521_frodo1344aes,0.78
11,p521_frodo1344aes,0.78
12,p521_frodo1344aes,0.78
13,p521_frodo1344aes,0.78
14,p521_frodo1344aes,0.78
15,p521_frodo1344aes,0.78
16,p521_frodo1344aes,0.78
17,p521_frodo1344aes,0.78
18,p521_frodo1344aes,0.78
19,p521_frodo1344aes,0.79
20,p521_frodo1344aes,0.78
21,p521_frodo1344aes,0.78
22,p521_frodo1344aes,0.78
23,p521_frodo1344aes,0.78
24,p521_frodo1344aes,0.78
25,p521_frodo1344aes,0.78
26,p521_frodo1344aes,0.78
27,p521_frodo1344aes,0.78
28,p521_frodo1344aes,0.78
29,p521_frodo1344aes,0.78
30,p521_frodo1344aes,0.78
31,p521_frodo1344aes,0.78
32,p521_frodo1344aes,0.78
33,p521_frodo1344aes,0.78
34,p521_frodo1344aes,0.78
35,p521_frodo1344aes,0.78
36,p521_frodo1344aes,0.79
37,p521_frodo1344aes,0.78
38,p521_frodo1344aes,0.78
39,p521_frodo1344aes,0.78
40,p521_frodo1344aes,0.78
41,p521_frodo1344aes,0.78
42,p521_frodo1344aes,0.78
43,p521_frodo1344aes,0.79
44,p521_frodo1344aes,0.78
45,p521_frodo1344aes,0.78
46,p521_frodo1344aes,0.78
47,p521_frodo1344aes,0.78
48,p521_frodo1344aes,0.78
49,p521_frodo1344aes,0.78
50,p521_frodo1344aes,0.78
51,p521_frodo1344aes,0.78
52,p521_frodo1344aes,0.78
53,p521_frodo1344aes,0.78
54,p521_frodo1344aes,0.78
55,p521_frodo1344aes,0.78
56,p521_frodo1344aes,0.78
57,p521_frodo1344aes,0.78
58,p521_frodo1344aes,0.78
59,p521_frodo1344aes,0.78
60,p521_frodo1344aes,0.78
61,p521_frodo1344aes,0.78
62,p521_frodo1344aes,0.78
63,p521_frodo1344aes,0.78
64,p521_frodo1344aes,0.78
65,p521_frodo1344aes,0.78
66,p521_frodo1344aes,0.78
67,p521_frodo1344aes,0.78
68,p521_frodo1344aes,0.78
69,p521_frodo1344aes,0.78
70,p521_frodo1344aes,0.78
71,p521_frodo1344aes,0.78
72,p521_frodo1344aes,0.78
73,p521_frodo1344aes,0.78
74,p521_frodo1344aes,0.78
75,p521_frodo1344aes,0.78
76,p521_frodo1344aes,0.79
77,p521_frodo1344aes,0.78
78,p521_frodo1344aes,0.78
79,p521_frodo1344aes,0.78
80,p521_frodo1344aes,0.78
81,p521_frodo1344aes,0.78
82,p521_frodo1344aes,0.78
83,p521_frodo1344aes,0.78
84,p521_frodo1344aes,0.78
85,p521_frodo1344aes,0.79
86,p521_frodo1344aes,0.78
87,p521_frodo1344aes,0.78
88,p521_frodo1344aes,0.78
89,p521_frodo1344aes,0.78
90,p521_frodo1344aes,0.78
91,p521_frodo1344aes,0.78
92,p521_frodo1344aes,0.78
93,p521_frodo1344aes,0.78
94,p521_frodo1344aes,0.78
95,p521_frodo1344aes,0.79
96,p521_frodo1344aes,0.78
97,p521_frodo1344aes,0.78
98,p521_frodo1344aes,0.78
99,p521_frodo1344aes,0.78
100,p521_frodo1344aes,0.78
