Iteration, Algorithm, Time(s)
1,frodo640aes,0.40
2,frodo640aes,0.39
3,frodo640aes,0.39
4,frodo640aes,0.39
5,frodo640aes,0.39
6,frodo640aes,0.39
7,frodo640aes,0.39
8,frodo640aes,0.39
9,frodo640aes,0.39
10,frodo640aes,0.39
11,frodo640aes,0.39
12,frodo640aes,0.39
13,frodo640aes,0.39
14,frodo640aes,0.39
15,frodo640aes,0.39
16,frodo640aes,0.39
17,frodo640aes,0.39
18,frodo640aes,0.39
19,frodo640aes,0.39
20,frodo640aes,0.39
21,frodo640aes,0.39
22,frodo640aes,0.39
23,frodo640aes,0.39
24,frodo640aes,0.39
25,frodo640aes,0.39
26,frodo640aes,0.39
27,frodo640aes,0.39
28,frodo640aes,0.39
29,frodo640aes,0.39
30,frodo640aes,0.39
31,frodo640aes,0.39
32,frodo640aes,0.39
33,frodo640aes,0.40
34,frodo640aes,0.39
35,frodo640aes,0.39
36,frodo640aes,0.39
37,frodo640aes,0.39
38,frodo640aes,0.39
39,frodo640aes,0.39
40,frodo640aes,0.39
41,frodo640aes,0.39
42,frodo640aes,0.39
43,frodo640aes,0.39
44,frodo640aes,0.39
45,frodo640aes,0.39
46,frodo640aes,0.39
47,frodo640aes,0.39
48,frodo640aes,0.39
49,frodo640aes,0.39
50,frodo640aes,0.39
51,frodo640aes,0.39
52,frodo640aes,0.39
53,frodo640aes,0.39
54,frodo640aes,0.39
55,frodo640aes,0.39
56,frodo640aes,0.39
57,frodo640aes,0.39
58,frodo640aes,0.39
59,frodo640aes,0.39
60,frodo640aes,0.39
61,frodo640aes,0.39
62,frodo640aes,0.39
63,frodo640aes,0.39
64,frodo640aes,0.39
65,frodo640aes,0.40
66,frodo640aes,0.39
67,frodo640aes,0.39
68,frodo640aes,0.39
69,frodo640aes,0.39
70,frodo640aes,0.39
71,frodo640aes,0.39
72,frodo640aes,0.39
73,frodo640aes,0.39
74,frodo640aes,0.39
75,frodo640aes,0.39
76,frodo640aes,0.39
77,frodo640aes,0.39
78,frodo640aes,0.39
79,frodo640aes,0.39
80,frodo640aes,0.39
81,frodo640aes,0.39
82,frodo640aes,0.39
83,frodo640aes,0.39
84,frodo640aes,0.39
85,frodo640aes,0.39
86,frodo640aes,0.39
87,frodo640aes,0.39
88,frodo640aes,0.39
89,frodo640aes,0.39
90,frodo640aes,0.39
91,frodo640aes,0.39
92,frodo640aes,0.39
93,frodo640aes,0.39
94,frodo640aes,0.39
95,frodo640aes,0.39
96,frodo640aes,0.39
97,frodo640aes,0.40
98,frodo640aes,0.39
99,frodo640aes,0.39
100,frodo640aes,0.39
