Iteration, Algorithm, Time(s)
1,x25519_frodo640aes,0.40
2,x25519_frodo640aes,0.40
3,x25519_frodo640aes,0.40
4,x25519_frodo640aes,0.40
5,x25519_frodo640aes,0.40
6,x25519_frodo640aes,0.40
7,x25519_frodo640aes,0.40
8,x25519_frodo640aes,0.40
9,x25519_frodo640aes,0.40
10,x25519_frodo640aes,0.40
11,x25519_frodo640aes,0.40
12,x25519_frodo640aes,0.40
13,x25519_frodo640aes,0.40
14,x25519_frodo640aes,0.40
15,x25519_frodo640aes,0.40
16,x25519_frodo640aes,0.40
17,x25519_frodo640aes,0.40
18,x25519_frodo640aes,0.40
19,x25519_frodo640aes,0.40
20,x25519_frodo640aes,0.40
21,x25519_frodo640aes,0.40
22,x25519_frodo640aes,0.40
23,x25519_frodo640aes,0.40
24,x25519_frodo640aes,0.40
25,x25519_frodo640aes,0.41
26,x25519_frodo640aes,0.40
27,x25519_frodo640aes,0.40
28,x25519_frodo640aes,0.40
29,x25519_frodo640aes,0.40
30,x25519_frodo640aes,0.40
31,x25519_frodo640aes,0.40
32,x25519_frodo640aes,0.40
33,x25519_frodo640aes,0.40
34,x25519_frodo640aes,0.40
35,x25519_frodo640aes,0.40
36,x25519_frodo640aes,0.40
37,x25519_frodo640aes,0.40
38,x25519_frodo640aes,0.40
39,x25519_frodo640aes,0.40
40,x25519_frodo640aes,0.40
41,x25519_frodo640aes,0.40
42,x25519_frodo640aes,0.40
43,x25519_frodo640aes,0.40
44,x25519_frodo640aes,0.40
45,x25519_frodo640aes,0.40
46,x25519_frodo640aes,0.40
47,x25519_frodo640aes,0.40
48,x25519_frodo640aes,0.40
49,x25519_frodo640aes,0.40
50,x25519_frodo640aes,0.40
51,x25519_frodo640aes,0.40
52,x25519_frodo640aes,0.40
53,x25519_frodo640aes,0.40
54,x25519_frodo640aes,0.40
55,x25519_frodo640aes,0.40
56,x25519_frodo640aes,0.40
57,x25519_frodo640aes,0.41
58,x25519_frodo640aes,0.40
59,x25519_frodo640aes,0.40
60,x25519_frodo640aes,0.40
61,x25519_frodo640aes,0.40
62,x25519_frodo640aes,0.41
63,x25519_frodo640aes,0.40
64,x25519_frodo640aes,0.40
65,x25519_frodo640aes,0.40
66,x25519_frodo640aes,0.40
67,x25519_frodo640aes,0.40
68,x25519_frodo640aes,0.40
69,x25519_frodo640aes,0.40
70,x25519_frodo640aes,0.40
71,x25519_frodo640aes,0.40
72,x25519_frodo640aes,0.41
73,x25519_frodo640aes,0.41
74,x25519_frodo640aes,0.40
75,x25519_frodo640aes,0.40
76,x25519_frodo640aes,0.40
77,x25519_frodo640aes,0.40
78,x25519_frodo640aes,0.40
79,x25519_frodo640aes,0.40
80,x25519_frodo640aes,0.40
81,x25519_frodo640aes,0.40
82,x25519_frodo640aes,0.40
83,x25519_frodo640aes,0.40
84,x25519_frodo640aes,0.40
85,x25519_frodo640aes,0.40
86,x25519_frodo640aes,0.40
87,x25519_frodo640aes,0.40
88,x25519_frodo640aes,0.40
89,x25519_frodo640aes,0.41
90,x25519_frodo640aes,0.40
91,x25519_frodo640aes,0.40
92,x25519_frodo640aes,0.40
93,x25519_frodo640aes,0.40
94,x25519_frodo640aes,0.40
95,x25519_frodo640aes,0.40
96,x25519_frodo640aes,0.40
97,x25519_frodo640aes,0.40
98,x25519_frodo640aes,0.40
99,x25519_frodo640aes,0.40
100,x25519_frodo640aes,0.40
