Iteration, Algorithm, Time(s)
1,bp256_mlkem512,0.48
2,bp256_mlkem512,0.47
3,bp256_mlkem512,0.47
4,bp256_mlkem512,0.47
5,bp256_mlkem512,0.47
6,bp256_mlkem512,0.47
7,bp256_mlkem512,0.47
8,bp256_mlkem512,0.48
9,bp256_mlkem512,0.47
10,bp256_mlkem512,0.47
11,bp256_mlkem512,0.47
12,bp256_mlkem512,0.47
13,bp256_mlkem512,0.48
14,bp256_mlkem512,0.47
15,bp256_mlkem512,0.48
16,bp256_mlkem512,0.48
17,bp256_mlkem512,0.48
18,bp256_mlkem512,0.48
19,bp256_mlkem512,0.47
20,bp256_mlkem512,0.47
21,bp256_mlkem512,0.47
22,bp256_mlkem512,0.47
23,bp256_mlkem512,0.47
24,bp256_mlkem512,0.47
25,bp256_mlkem512,0.47
26,bp256_mlkem512,0.48
27,bp256_mlkem512,0.47
28,bp256_mlkem512,0.47
29,bp256_mlkem512,0.47
30,bp256_mlkem512,0.47
31,bp256_mlkem512,0.47
32,bp256_mlkem512,0.47
33,bp256_mlkem512,0.47
34,bp256_mlkem512,0.47
35,bp256_mlkem512,0.47
36,bp256_mlkem512,0.47
37,bp256_mlkem512,0.47
38,bp256_mlkem512,0.47
39,bp256_mlkem512,0.47
40,bp256_mlkem512,0.47
41,bp256_mlkem512,0.47
42,bp256_mlkem512,0.47
43,bp256_mlkem512,0.48
44,bp256_mlkem512,0.47
45,bp256_mlkem512,0.48
46,bp256_mlkem512,0.48
47,bp256_mlkem512,0.48
48,bp256_mlkem512,0.47
49,bp256_mlkem512,0.47
50,bp256_mlkem512,0.47
51,bp256_mlkem512,0.48
52,bp256_mlkem512,0.47
53,bp256_mlkem512,0.47
54,bp256_mlkem512,0.47
55,bp256_mlkem512,0.47
56,bp256_mlkem512,0.47
57,bp256_mlkem512,0.48
58,bp256_mlkem512,0.48
59,bp256_mlkem512,0.47
60,bp256_mlkem512,0.48
61,bp256_mlkem512,0.48
62,bp256_mlkem512,0.48
63,bp256_mlkem512,0.48
64,bp256_mlkem512,0.48
65,bp256_mlkem512,0.47
66,bp256_mlkem512,0.48
67,bp256_mlkem512,0.47
68,bp256_mlkem512,0.47
69,bp256_mlkem512,0.47
70,bp256_mlkem512,0.48
71,bp256_mlkem512,0.48
72,bp256_mlkem512,0.47
73,bp256_mlkem512,0.47
74,bp256_mlkem512,0.48
75,bp256_mlkem512,0.47
76,bp256_mlkem512,0.48
77,bp256_mlkem512,0.48
78,bp256_mlkem512,0.47
79,bp256_mlkem512,0.47
80,bp256_mlkem512,0.47
81,bp256_mlkem512,0.47
82,bp256_mlkem512,0.47
83,bp256_mlkem512,0.47
84,bp256_mlkem512,0.47
85,bp256_mlkem512,0.47
86,bp256_mlkem512,0.47
87,bp256_mlkem512,0.47
88,bp256_mlkem512,0.47
89,bp256_mlkem512,0.47
90,bp256_mlkem512,0.47
91,bp256_mlkem512,0.47
92,bp256_mlkem512,0.47
93,bp256_mlkem512,0.47
94,bp256_mlkem512,0.47
95,bp256_mlkem512,0.47
96,bp256_mlkem512,0.47
97,bp256_mlkem512,0.47
98,bp256_mlkem512,0.47
99,bp256_mlkem512,0.47
100,bp256_mlkem512,0.47
