Iteration, Algorithm, Time(s)
1,p384_mlkem768,0.47
2,p384_mlkem768,0.47
3,p384_mlkem768,0.47
4,p384_mlkem768,0.47
5,p384_mlkem768,0.47
6,p384_mlkem768,0.47
7,p384_mlkem768,0.47
8,p384_mlkem768,0.47
9,p384_mlkem768,0.47
10,p384_mlkem768,0.47
11,p384_mlkem768,0.47
12,p384_mlkem768,0.47
13,p384_mlkem768,0.47
14,p384_mlkem768,0.47
15,p384_mlkem768,0.47
16,p384_mlkem768,0.47
17,p384_mlkem768,0.48
18,p384_mlkem768,0.47
19,p384_mlkem768,0.47
20,p384_mlkem768,0.47
21,p384_mlkem768,0.47
22,p384_mlkem768,0.47
23,p384_mlkem768,0.47
24,p384_mlkem768,0.47
25,p384_mlkem768,0.47
26,p384_mlkem768,0.47
27,p384_mlkem768,0.47
28,p384_mlkem768,0.47
29,p384_mlkem768,0.47
30,p384_mlkem768,0.47
31,p384_mlkem768,0.47
32,p384_mlkem768,0.47
33,p384_mlkem768,0.47
34,p384_mlkem768,0.47
35,p384_mlkem768,0.47
36,p384_mlkem768,0.47
37,p384_mlkem768,0.47
38,p384_mlkem768,0.47
39,p384_mlkem768,0.47
40,p384_mlkem768,0.47
41,p384_mlkem768,0.47
42,p384_mlkem768,0.47
43,p384_mlkem768,0.47
44,p384_mlkem768,0.47
45,p384_mlkem768,0.47
46,p384_mlkem768,0.47
47,p384_mlkem768,0.47
48,p384_mlkem768,0.47
49,p384_mlkem768,0.48
50,p384_mlkem768,0.47
51,p384_mlkem768,0.47
52,p384_mlkem768,0.47
53,p384_mlkem768,0.47
54,p384_mlkem768,0.47
55,p384_mlkem768,0.47
56,p384_mlkem768,0.47
57,p384_mlkem768,0.47
58,p384_mlkem768,0.47
59,p384_mlkem768,0.47
60,p384_mlkem768,0.47
61,p384_mlkem768,0.47
62,p384_mlkem768,0.47
63,p384_mlkem768,0.47
64,p384_mlkem768,0.47
65,p384_mlkem768,0.47
66,p384_mlkem768,0.47
67,p384_mlkem768,0.47
68,p384_mlkem768,0.47
69,p384_mlkem768,0.47
70,p384_mlkem768,0.47
71,p384_mlkem768,0.47
72,p384_mlkem768,0.47
73,p384_mlkem768,0.47
74,p384_mlkem768,0.47
75,p384_mlkem768,0.47
76,p384_mlkem768,0.47
77,p384_mlkem768,0.47
78,p384_mlkem768,0.47
79,p384_mlkem768,0.47
80,p384_mlkem768,0.47
81,p384_mlkem768,0.48
82,p384_mlkem768,0.47
83,p384_mlkem768,0.47
84,p384_mlkem768,0.47
85,p384_mlkem768,0.47
86,p384_mlkem768,0.47
87,p384_mlkem768,0.47
88,p384_mlkem768,0.47
89,p384_mlkem768,0.47
90,p384_mlkem768,0.47
91,p384_mlkem768,0.47
92,p384_mlkem768,0.47
93,p384_mlkem768,0.47
94,p384_mlkem768,0.47
95,p384_mlkem768,0.47
96,p384_mlkem768,0.47
97,p384_mlkem768,0.47
98,p384_mlkem768,0.47
99,p384_mlkem768,0.47
100,p384_mlkem768,0.47
