Iteration, Algorithm, Time(s)
1,ffdhe3072,0.37
2,ffdhe3072,0.37
3,ffdhe3072,0.37
4,ffdhe3072,0.37
5,ffdhe3072,0.37
6,ffdhe3072,0.37
7,ffdhe3072,0.37
8,ffdhe3072,0.37
9,ffdhe3072,0.37
10,ffdhe3072,0.37
11,ffdhe3072,0.37
12,ffdhe3072,0.37
13,ffdhe3072,0.37
14,ffdhe3072,0.37
15,ffdhe3072,0.37
16,ffdhe3072,0.37
17,ffdhe3072,0.37
18,ffdhe3072,0.37
19,ffdhe3072,0.37
20,ffdhe3072,0.37
21,ffdhe3072,0.37
22,ffdhe3072,0.37
23,ffdhe3072,0.37
24,ffdhe3072,0.37
25,ffdhe3072,0.37
26,ffdhe3072,0.37
27,ffdhe3072,0.37
28,ffdhe3072,0.37
29,ffdhe3072,0.38
30,ffdhe3072,0.37
31,ffdhe3072,0.37
32,ffdhe3072,0.37
33,ffdhe3072,0.37
34,ffdhe3072,0.37
35,ffdhe3072,0.37
36,ffdhe3072,0.37
37,ffdhe3072,0.37
38,ffdhe3072,0.37
39,ffdhe3072,0.37
40,ffdhe3072,0.37
41,ffdhe3072,0.37
42,ffdhe3072,0.37
43,ffdhe3072,0.37
44,ffdhe3072,0.37
45,ffdhe3072,0.37
46,ffdhe3072,0.37
47,ffdhe3072,0.37
48,ffdhe3072,0.37
49,ffdhe3072,0.37
50,ffdhe3072,0.37
51,ffdhe3072,0.37
52,ffdhe3072,0.37
53,ffdhe3072,0.37
54,ffdhe3072,0.37
55,ffdhe3072,0.37
56,ffdhe3072,0.37
57,ffdhe3072,0.37
58,ffdhe3072,0.37
59,ffdhe3072,0.37
60,ffdhe3072,0.37
61,ffdhe3072,0.38
62,ffdhe3072,0.37
63,ffdhe3072,0.37
64,ffdhe3072,0.37
65,ffdhe3072,0.37
66,ffdhe3072,0.37
67,ffdhe3072,0.37
68,ffdhe3072,0.37
69,ffdhe3072,0.37
70,ffdhe3072,0.37
71,ffdhe3072,0.37
72,ffdhe3072,0.37
73,ffdhe3072,0.37
74,ffdhe3072,0.37
75,ffdhe3072,0.37
76,ffdhe3072,0.37
77,ffdhe3072,0.37
78,ffdhe3072,0.37
79,ffdhe3072,0.37
80,ffdhe3072,0.37
81,ffdhe3072,0.37
82,ffdhe3072,0.37
83,ffdhe3072,0.37
84,ffdhe3072,0.37
85,ffdhe3072,0.37
86,ffdhe3072,0.37
87,ffdhe3072,0.37
88,ffdhe3072,0.37
89,ffdhe3072,0.37
90,ffdhe3072,0.37
91,ffdhe3072,0.37
92,ffdhe3072,0.37
93,ffdhe3072,0.38
94,ffdhe3072,0.37
95,ffdhe3072,0.37
96,ffdhe3072,0.37
97,ffdhe3072,0.37
98,ffdhe3072,0.37
99,ffdhe3072,0.37
100,ffdhe3072,0.37
