Iteration, Algorithm, Time(s)
1,P-384,0.30
2,P-384,0.29
3,P-384,0.29
4,P-384,0.29
5,P-384,0.29
6,P-384,0.29
7,P-384,0.29
8,P-384,0.29
9,P-384,0.30
10,P-384,0.29
11,P-384,0.30
12,P-384,0.30
13,P-384,0.30
14,P-384,0.32
15,P-384,0.31
16,P-384,0.33
17,P-384,0.31
18,P-384,0.29
19,P-384,0.32
20,P-384,0.33
21,P-384,0.32
22,P-384,0.34
23,P-384,0.34
24,P-384,0.34
25,P-384,0.34
26,P-384,0.32
27,P-384,0.34
28,P-384,0.34
29,P-384,0.32
30,P-384,0.34
31,P-384,0.34
32,P-384,0.34
33,P-384,0.34
34,P-384,0.34
35,P-384,0.34
36,P-384,0.34
37,P-384,0.34
38,P-384,0.34
39,P-384,0.34
40,P-384,0.34
41,P-384,0.34
42,P-384,0.33
43,P-384,0.33
44,P-384,0.34
45,P-384,0.32
46,P-384,0.31
47,P-384,0.34
48,P-384,0.34
49,P-384,0.32
50,P-384,0.32
51,P-384,0.34
52,P-384,0.34
53,P-384,0.34
54,P-384,0.34
55,P-384,0.34
56,P-384,0.34
57,P-384,0.34
58,P-384,0.34
59,P-384,0.34
60,P-384,0.34
61,P-384,0.34
62,P-384,0.34
63,P-384,0.34
64,P-384,0.34
65,P-384,0.35
66,P-384,0.34
67,P-384,0.34
68,P-384,0.34
69,P-384,0.34
70,P-384,0.34
71,P-384,0.34
72,P-384,0.34
73,P-384,0.34
74,P-384,0.34
75,P-384,0.34
76,P-384,0.34
77,P-384,0.34
78,P-384,0.34
79,P-384,0.34
80,P-384,0.34
81,P-384,0.34
82,P-384,0.34
83,P-384,0.34
84,P-384,0.34
85,P-384,0.34
86,P-384,0.34
87,P-384,0.34
88,P-384,0.34
89,P-384,0.34
90,P-384,0.34
91,P-384,0.34
92,P-384,0.34
93,P-384,0.34
94,P-384,0.34
95,P-384,0.34
96,P-384,0.34
97,P-384,0.34
98,P-384,0.34
99,P-384,0.34
100,P-384,0.34
