Iteration, Algorithm, Time(s)
1,bp512_mlkem1024,0.53
2,bp512_mlkem1024,0.53
3,bp512_mlkem1024,0.53
4,bp512_mlkem1024,0.53
5,bp512_mlkem1024,0.54
6,bp512_mlkem1024,0.53
7,bp512_mlkem1024,0.53
8,bp512_mlkem1024,0.53
9,bp512_mlkem1024,0.53
10,bp512_mlkem1024,0.53
11,bp512_mlkem1024,0.53
12,bp512_mlkem1024,0.53
13,bp512_mlkem1024,0.53
14,bp512_mlkem1024,0.53
15,bp512_mlkem1024,0.53
16,bp512_mlkem1024,0.53
17,bp512_mlkem1024,0.53
18,bp512_mlkem1024,0.53
19,bp512_mlkem1024,0.53
20,bp512_mlkem1024,0.53
21,bp512_mlkem1024,0.53
22,bp512_mlkem1024,0.53
23,bp512_mlkem1024,0.53
24,bp512_mlkem1024,0.53
25,bp512_mlkem1024,0.53
26,bp512_mlkem1024,0.53
27,bp512_mlkem1024,0.53
28,bp512_mlkem1024,0.53
29,bp512_mlkem1024,0.53
30,bp512_mlkem1024,0.53
31,bp512_mlkem1024,0.53
32,bp512_mlkem1024,0.53
33,bp512_mlkem1024,0.53
34,bp512_mlkem1024,0.53
35,bp512_mlkem1024,0.53
36,bp512_mlkem1024,0.53
37,bp512_mlkem1024,0.54
38,bp512_mlkem1024,0.53
39,bp512_mlkem1024,0.53
40,bp512_mlkem1024,0.53
41,bp512_mlkem1024,0.53
42,bp512_mlkem1024,0.53
43,bp512_mlkem1024,0.53
44,bp512_mlkem1024,0.53
45,bp512_mlkem1024,0.53
46,bp512_mlkem1024,0.53
47,bp512_mlkem1024,0.53
48,bp512_mlkem1024,0.53
49,bp512_mlkem1024,0.53
50,bp512_mlkem1024,0.53
51,bp512_mlkem1024,0.53
52,bp512_mlkem1024,0.53
53,bp512_mlkem1024,0.53
54,bp512_mlkem1024,0.53
55,bp512_mlkem1024,0.53
56,bp512_mlkem1024,0.53
57,bp512_mlkem1024,0.53
58,bp512_mlkem1024,0.53
59,bp512_mlkem1024,0.53
60,bp512_mlkem1024,0.53
61,bp512_mlkem1024,0.53
62,bp512_mlkem1024,0.53
63,bp512_mlkem1024,0.53
64,bp512_mlkem1024,0.53
65,bp512_mlkem1024,0.53
66,bp512_mlkem1024,0.53
67,bp512_mlkem1024,0.53
68,bp512_mlkem1024,0.53
69,bp512_mlkem1024,0.53
70,bp512_mlkem1024,0.53
71,bp512_mlkem1024,0.53
72,bp512_mlkem1024,0.53
73,bp512_mlkem1024,0.53
74,bp512_mlkem1024,0.53
75,bp512_mlkem1024,0.53
76,bp512_mlkem1024,0.53
77,bp512_mlkem1024,0.53
78,bp512_mlkem1024,0.53
79,bp512_mlkem1024,0.53
80,bp512_mlkem1024,0.53
81,bp512_mlkem1024,0.53
82,bp512_mlkem1024,0.53
83,bp512_mlkem1024,0.53
84,bp512_mlkem1024,0.53
85,bp512_mlkem1024,0.53
86,bp512_mlkem1024,0.53
87,bp512_mlkem1024,0.53
88,bp512_mlkem1024,0.53
89,bp512_mlkem1024,0.53
90,bp512_mlkem1024,0.53
91,bp512_mlkem1024,0.53
92,bp512_mlkem1024,0.53
93,bp512_mlkem1024,0.53
94,bp512_mlkem1024,0.53
95,bp512_mlkem1024,0.53
96,bp512_mlkem1024,0.53
97,bp512_mlkem1024,0.53
98,bp512_mlkem1024,0.53
99,bp512_mlkem1024,0.53
100,bp512_mlkem1024,0.53
