Iteration, Algorithm, Time(s)
1,brainpoolP512r1tls13,0.38
2,brainpoolP512r1tls13,0.38
3,brainpoolP512r1tls13,0.38
4,brainpoolP512r1tls13,0.38
5,brainpoolP512r1tls13,0.39
6,brainpoolP512r1tls13,0.38
7,brainpoolP512r1tls13,0.38
8,brainpoolP512r1tls13,0.38
9,brainpoolP512r1tls13,0.38
10,brainpoolP512r1tls13,0.38
11,brainpoolP512r1tls13,0.38
12,brainpoolP512r1tls13,0.38
13,brainpoolP512r1tls13,0.38
14,brainpoolP512r1tls13,0.39
15,brainpoolP512r1tls13,0.39
16,brainpoolP512r1tls13,0.38
17,brainpoolP512r1tls13,0.39
18,brainpoolP512r1tls13,0.38
19,brainpoolP512r1tls13,0.38
20,brainpoolP512r1tls13,0.38
21,brainpoolP512r1tls13,0.38
22,brainpoolP512r1tls13,0.38
23,brainpoolP512r1tls13,0.38
24,brainpoolP512r1tls13,0.38
25,brainpoolP512r1tls13,0.39
26,brainpoolP512r1tls13,0.38
27,brainpoolP512r1tls13,0.38
28,brainpoolP512r1tls13,0.38
29,brainpoolP512r1tls13,0.38
30,brainpoolP512r1tls13,0.38
31,brainpoolP512r1tls13,0.38
32,brainpoolP512r1tls13,0.38
33,brainpoolP512r1tls13,0.38
34,brainpoolP512r1tls13,0.38
35,brainpoolP512r1tls13,0.38
36,brainpoolP512r1tls13,0.38
37,brainpoolP512r1tls13,0.39
38,brainpoolP512r1tls13,0.38
39,brainpoolP512r1tls13,0.38
40,brainpoolP512r1tls13,0.38
41,brainpoolP512r1tls13,0.38
42,brainpoolP512r1tls13,0.38
43,brainpoolP512r1tls13,0.38
44,brainpoolP512r1tls13,0.38
45,brainpoolP512r1tls13,0.38
46,brainpoolP512r1tls13,0.39
47,brainpoolP512r1tls13,0.38
48,brainpoolP512r1tls13,0.39
49,brainpoolP512r1tls13,0.38
50,brainpoolP512r1tls13,0.38
51,brainpoolP512r1tls13,0.38
52,brainpoolP512r1tls13,0.38
53,brainpoolP512r1tls13,0.38
54,brainpoolP512r1tls13,0.38
55,brainpoolP512r1tls13,0.38
56,brainpoolP512r1tls13,0.39
57,brainpoolP512r1tls13,0.38
58,brainpoolP512r1tls13,0.38
59,brainpoolP512r1tls13,0.38
60,brainpoolP512r1tls13,0.38
61,brainpoolP512r1tls13,0.38
62,brainpoolP512r1tls13,0.38
63,brainpoolP512r1tls13,0.38
64,brainpoolP512r1tls13,0.38
65,brainpoolP512r1tls13,0.38
66,brainpoolP512r1tls13,0.38
67,brainpoolP512r1tls13,0.38
68,brainpoolP512r1tls13,0.38
69,brainpoolP512r1tls13,0.39
70,brainpoolP512r1tls13,0.38
71,brainpoolP512r1tls13,0.38
72,brainpoolP512r1tls13,0.39
73,brainpoolP512r1tls13,0.38
74,brainpoolP512r1tls13,0.38
75,brainpoolP512r1tls13,0.38
76,brainpoolP512r1tls13,0.38
77,brainpoolP512r1tls13,0.38
78,brainpoolP512r1tls13,0.38
79,brainpoolP512r1tls13,0.38
80,brainpoolP512r1tls13,0.38
81,brainpoolP512r1tls13,0.38
82,brainpoolP512r1tls13,0.38
83,brainpoolP512r1tls13,0.38
84,brainpoolP512r1tls13,0.38
85,brainpoolP512r1tls13,0.38
86,brainpoolP512r1tls13,0.38
87,brainpoolP512r1tls13,0.38
88,brainpoolP512r1tls13,0.38
89,brainpoolP512r1tls13,0.38
90,brainpoolP512r1tls13,0.38
91,brainpoolP512r1tls13,0.38
92,brainpoolP512r1tls13,0.38
93,brainpoolP512r1tls13,0.38
94,brainpoolP512r1tls13,0.38
95,brainpoolP512r1tls13,0.38
96,brainpoolP512r1tls13,0.38
97,brainpoolP512r1tls13,0.38
98,brainpoolP512r1tls13,0.38
99,brainpoolP512r1tls13,0.39
100,brainpoolP512r1tls13,0.39
