Iteration, Algorithm, Time(s)
1,secp521r1,0.10
2,secp521r1,0.09
3,secp521r1,0.10
4,secp521r1,0.10
5,secp521r1,0.10
6,secp521r1,0.10
7,secp521r1,0.10
8,secp521r1,0.10
9,secp521r1,0.09
10,secp521r1,0.10
11,secp521r1,0.10
12,secp521r1,0.10
13,secp521r1,0.10
14,secp521r1,0.10
15,secp521r1,0.10
16,secp521r1,0.10
17,secp521r1,0.10
18,secp521r1,0.10
19,secp521r1,0.10
20,secp521r1,0.09
21,secp521r1,0.10
22,secp521r1,0.10
23,secp521r1,0.10
24,secp521r1,0.10
25,secp521r1,0.09
26,secp521r1,0.10
27,secp521r1,0.10
28,secp521r1,0.10
29,secp521r1,0.09
30,secp521r1,0.10
31,secp521r1,0.10
32,secp521r1,0.10
33,secp521r1,0.10
34,secp521r1,0.09
35,secp521r1,0.10
36,secp521r1,0.09
37,secp521r1,0.10
38,secp521r1,0.10
39,secp521r1,0.10
40,secp521r1,0.10
41,secp521r1,0.10
42,secp521r1,0.10
43,secp521r1,0.10
44,secp521r1,0.10
45,secp521r1,0.10
46,secp521r1,0.10
47,secp521r1,0.10
48,secp521r1,0.10
49,secp521r1,0.10
50,secp521r1,0.10
51,secp521r1,0.10
52,secp521r1,0.10
53,secp521r1,0.10
54,secp521r1,0.10
55,secp521r1,0.10
56,secp521r1,0.10
57,secp521r1,0.09
58,secp521r1,0.10
59,secp521r1,0.10
60,secp521r1,0.10
61,secp521r1,0.10
62,secp521r1,0.09
63,secp521r1,0.10
64,secp521r1,0.10
65,secp521r1,0.10
66,secp521r1,0.10
67,secp521r1,0.10
68,secp521r1,0.10
69,secp521r1,0.10
70,secp521r1,0.10
71,secp521r1,0.10
72,secp521r1,0.10
73,secp521r1,0.10
74,secp521r1,0.10
75,secp521r1,0.10
76,secp521r1,0.10
77,secp521r1,0.10
78,secp521r1,0.10
79,secp521r1,0.10
80,secp521r1,0.10
81,secp521r1,0.10
82,secp521r1,0.10
83,secp521r1,0.10
84,secp521r1,0.10
85,secp521r1,0.10
86,secp521r1,0.10
87,secp521r1,0.09
88,secp521r1,0.10
89,secp521r1,0.09
90,secp521r1,0.10
91,secp521r1,0.10
92,secp521r1,0.10
93,secp521r1,0.10
94,secp521r1,0.10
95,secp521r1,0.10
96,secp521r1,0.10
97,secp521r1,0.10
98,secp521r1,0.10
99,secp521r1,0.10
100,secp521r1,0.09
