Iteration, Algorithm, Time(s)
1,frodo1344shake,0.20
2,frodo1344shake,0.19
3,frodo1344shake,0.19
4,frodo1344shake,0.19
5,frodo1344shake,0.20
6,frodo1344shake,0.18
7,frodo1344shake,0.20
8,frodo1344shake,0.19
9,frodo1344shake,0.20
10,frodo1344shake,0.19
11,frodo1344shake,0.19
12,frodo1344shake,0.19
13,frodo1344shake,0.19
14,frodo1344shake,0.19
15,frodo1344shake,0.19
16,frodo1344shake,0.20
17,frodo1344shake,0.20
18,frodo1344shake,0.20
19,frodo1344shake,0.20
20,frodo1344shake,0.21
21,frodo1344shake,0.20
22,frodo1344shake,0.19
23,frodo1344shake,0.20
24,frodo1344shake,0.19
25,frodo1344shake,0.20
26,frodo1344shake,0.19
27,frodo1344shake,0.19
28,frodo1344shake,0.19
29,frodo1344shake,0.20
30,frodo1344shake,0.18
31,frodo1344shake,0.19
32,frodo1344shake,0.20
33,frodo1344shake,0.19
34,frodo1344shake,0.20
35,frodo1344shake,0.18
36,frodo1344shake,0.20
37,frodo1344shake,0.19
38,frodo1344shake,0.20
39,frodo1344shake,0.20
40,frodo1344shake,0.20
41,frodo1344shake,0.19
42,frodo1344shake,0.20
43,frodo1344shake,0.20
44,frodo1344shake,0.20
45,frodo1344shake,0.19
46,frodo1344shake,0.19
47,frodo1344shake,0.19
48,frodo1344shake,0.20
49,frodo1344shake,0.19
50,frodo1344shake,0.19
51,frodo1344shake,0.19
52,frodo1344shake,0.20
53,frodo1344shake,0.20
54,frodo1344shake,0.19
55,frodo1344shake,0.19
56,frodo1344shake,0.19
57,frodo1344shake,0.19
58,frodo1344shake,0.19
59,frodo1344shake,0.20
60,frodo1344shake,0.19
61,frodo1344shake,0.19
62,frodo1344shake,0.20
63,frodo1344shake,0.19
64,frodo1344shake,0.19
65,frodo1344shake,0.18
66,frodo1344shake,0.19
67,frodo1344shake,0.19
68,frodo1344shake,0.19
69,frodo1344shake,0.20
70,frodo1344shake,0.19
71,frodo1344shake,0.20
72,frodo1344shake,0.19
73,frodo1344shake,0.19
74,frodo1344shake,0.19
75,frodo1344shake,0.19
76,frodo1344shake,0.19
77,frodo1344shake,0.19
78,frodo1344shake,0.19
79,frodo1344shake,0.19
80,frodo1344shake,0.20
81,frodo1344shake,0.20
82,frodo1344shake,0.19
83,frodo1344shake,0.19
84,frodo1344shake,0.18
85,frodo1344shake,0.19
86,frodo1344shake,0.20
87,frodo1344shake,0.19
88,frodo1344shake,0.19
89,frodo1344shake,0.19
90,frodo1344shake,0.19
91,frodo1344shake,0.19
92,frodo1344shake,0.19
93,frodo1344shake,0.20
94,frodo1344shake,0.20
95,frodo1344shake,0.19
96,frodo1344shake,0.20
97,frodo1344shake,0.19
98,frodo1344shake,0.19
99,frodo1344shake,0.19
100,frodo1344shake,0.19
