Iteration, Algorithm, Time(s)
1,MLKEM768,0.10
2,MLKEM768,0.10
3,MLKEM768,0.09
4,MLKEM768,0.09
5,MLKEM768,0.10
6,MLKEM768,0.10
7,MLKEM768,0.10
8,MLKEM768,0.09
9,MLKEM768,0.09
10,MLKEM768,0.09
11,MLKEM768,0.10
12,MLKEM768,0.10
13,MLKEM768,0.10
14,MLKEM768,0.10
15,MLKEM768,0.10
16,MLKEM768,0.10
17,MLKEM768,0.10
18,MLKEM768,0.10
19,MLKEM768,0.10
20,MLKEM768,0.10
21,MLKEM768,0.10
22,MLKEM768,0.09
23,MLKEM768,0.10
24,MLKEM768,0.10
25,MLKEM768,0.10
26,MLKEM768,0.10
27,MLKEM768,0.10
28,MLKEM768,0.10
29,MLKEM768,0.10
30,MLKEM768,0.09
31,MLKEM768,0.10
32,MLKEM768,0.10
33,MLKEM768,0.10
34,MLKEM768,0.10
35,MLKEM768,0.09
36,MLKEM768,0.10
37,MLKEM768,0.09
38,MLKEM768,0.09
39,MLKEM768,0.10
40,MLKEM768,0.10
41,MLKEM768,0.10
42,MLKEM768,0.10
43,MLKEM768,0.10
44,MLKEM768,0.09
45,MLKEM768,0.09
46,MLKEM768,0.09
47,MLKEM768,0.10
48,MLKEM768,0.10
49,MLKEM768,0.10
50,MLKEM768,0.09
51,MLKEM768,0.09
52,MLKEM768,0.10
53,MLKEM768,0.10
54,MLKEM768,0.09
55,MLKEM768,0.10
56,MLKEM768,0.10
57,MLKEM768,0.09
58,MLKEM768,0.09
59,MLKEM768,0.10
60,MLKEM768,0.09
61,MLKEM768,0.09
62,MLKEM768,0.09
63,MLKEM768,0.09
64,MLKEM768,0.10
65,MLKEM768,0.10
66,MLKEM768,0.10
67,MLKEM768,0.09
68,MLKEM768,0.09
69,MLKEM768,0.09
70,MLKEM768,0.09
71,MLKEM768,0.10
72,MLKEM768,0.10
73,MLKEM768,0.10
74,MLKEM768,0.09
75,MLKEM768,0.09
76,MLKEM768,0.09
77,MLKEM768,0.10
78,MLKEM768,0.09
79,MLKEM768,0.10
80,MLKEM768,0.10
81,MLKEM768,0.09
82,MLKEM768,0.10
83,MLKEM768,0.10
84,MLKEM768,0.10
85,MLKEM768,0.09
86,MLKEM768,0.09
87,MLKEM768,0.10
88,MLKEM768,0.09
89,MLKEM768,0.09
90,MLKEM768,0.09
91,MLKEM768,0.09
92,MLKEM768,0.10
93,MLKEM768,0.10
94,MLKEM768,0.10
95,MLKEM768,0.10
96,MLKEM768,0.11
97,MLKEM768,0.10
98,MLKEM768,0.09
99,MLKEM768,0.10
100,MLKEM768,0.10
