Iteration, Algorithm, Time(s)
1,ffdhe8192,0.20
2,ffdhe8192,0.20
3,ffdhe8192,0.20
4,ffdhe8192,0.20
5,ffdhe8192,0.20
6,ffdhe8192,0.19
7,ffdhe8192,0.20
8,ffdhe8192,0.20
9,ffdhe8192,0.20
10,ffdhe8192,0.20
11,ffdhe8192,0.20
12,ffdhe8192,0.20
13,ffdhe8192,0.20
14,ffdhe8192,0.19
15,ffdhe8192,0.19
16,ffdhe8192,0.20
17,ffdhe8192,0.19
18,ffdhe8192,0.19
19,ffdhe8192,0.19
20,ffdhe8192,0.19
21,ffdhe8192,0.19
22,ffdhe8192,0.19
23,ffdhe8192,0.20
24,ffdhe8192,0.19
25,ffdhe8192,0.20
26,ffdhe8192,0.19
27,ffdhe8192,0.19
28,ffdhe8192,0.20
29,ffdhe8192,0.19
30,ffdhe8192,0.19
31,ffdhe8192,0.19
32,ffdhe8192,0.19
33,ffdhe8192,0.20
34,ffdhe8192,0.19
35,ffdhe8192,0.19
36,ffdhe8192,0.20
37,ffdhe8192,0.19
38,ffdhe8192,0.20
39,ffdhe8192,0.19
40,ffdhe8192,0.19
41,ffdhe8192,0.19
42,ffdhe8192,0.19
43,ffdhe8192,0.20
44,ffdhe8192,0.20
45,ffdhe8192,0.20
46,ffdhe8192,0.20
47,ffdhe8192,0.20
48,ffdhe8192,0.19
49,ffdhe8192,0.20
50,ffdhe8192,0.20
51,ffdhe8192,0.20
52,ffdhe8192,0.19
53,ffdhe8192,0.20
54,ffdhe8192,0.20
55,ffdhe8192,0.20
56,ffdhe8192,0.19
57,ffdhe8192,0.19
58,ffdhe8192,0.19
59,ffdhe8192,0.19
60,ffdhe8192,0.21
61,ffdhe8192,0.20
62,ffdhe8192,0.20
63,ffdhe8192,0.20
64,ffdhe8192,0.20
65,ffdhe8192,0.20
66,ffdhe8192,0.20
67,ffdhe8192,0.20
68,ffdhe8192,0.19
69,ffdhe8192,0.19
70,ffdhe8192,0.20
71,ffdhe8192,0.20
72,ffdhe8192,0.20
73,ffdhe8192,0.20
74,ffdhe8192,0.19
75,ffdhe8192,0.19
76,ffdhe8192,0.19
77,ffdhe8192,0.19
78,ffdhe8192,0.19
79,ffdhe8192,0.20
80,ffdhe8192,0.20
81,ffdhe8192,0.21
82,ffdhe8192,0.20
83,ffdhe8192,0.20
84,ffdhe8192,0.20
85,ffdhe8192,0.20
86,ffdhe8192,0.20
87,ffdhe8192,0.20
88,ffdhe8192,0.19
89,ffdhe8192,0.21
90,ffdhe8192,0.20
91,ffdhe8192,0.20
92,ffdhe8192,0.20
93,ffdhe8192,0.20
94,ffdhe8192,0.20
95,ffdhe8192,0.20
96,ffdhe8192,0.20
97,ffdhe8192,0.20
98,ffdhe8192,0.20
99,ffdhe8192,0.20
100,ffdhe8192,0.20
