Iteration, Algorithm, Time(s)
1,x25519,0.10
2,x25519,0.10
3,x25519,0.10
4,x25519,0.10
5,x25519,0.10
6,x25519,0.10
7,x25519,0.10
8,x25519,0.10
9,x25519,0.10
10,x25519,0.10
11,x25519,0.10
12,x25519,0.10
13,x25519,0.10
14,x25519,0.10
15,x25519,0.10
16,x25519,0.10
17,x25519,0.10
18,x25519,0.10
19,x25519,0.10
20,x25519,0.10
21,x25519,0.10
22,x25519,0.10
23,x25519,0.10
24,x25519,0.10
25,x25519,0.10
26,x25519,0.10
27,x25519,0.10
28,x25519,0.10
29,x25519,0.09
30,x25519,0.10
31,x25519,0.10
32,x25519,0.10
33,x25519,0.10
34,x25519,0.10
35,x25519,0.10
36,x25519,0.10
37,x25519,0.10
38,x25519,0.10
39,x25519,0.09
40,x25519,0.10
41,x25519,0.10
42,x25519,0.09
43,x25519,0.10
44,x25519,0.10
45,x25519,0.10
46,x25519,0.10
47,x25519,0.10
48,x25519,0.10
49,x25519,0.09
50,x25519,0.10
51,x25519,0.10
52,x25519,0.10
53,x25519,0.10
54,x25519,0.10
55,x25519,0.10
56,x25519,0.09
57,x25519,0.10
58,x25519,0.10
59,x25519,0.10
60,x25519,0.10
61,x25519,0.10
62,x25519,0.10
63,x25519,0.10
64,x25519,0.10
65,x25519,0.10
66,x25519,0.10
67,x25519,0.09
68,x25519,0.09
69,x25519,0.10
70,x25519,0.10
71,x25519,0.10
72,x25519,0.10
73,x25519,0.10
74,x25519,0.10
75,x25519,0.10
76,x25519,0.10
77,x25519,0.10
78,x25519,0.10
79,x25519,0.10
80,x25519,0.10
81,x25519,0.10
82,x25519,0.09
83,x25519,0.10
84,x25519,0.10
85,x25519,0.10
86,x25519,0.10
87,x25519,0.10
88,x25519,0.10
89,x25519,0.10
90,x25519,0.10
91,x25519,0.10
92,x25519,0.09
93,x25519,0.10
94,x25519,0.10
95,x25519,0.10
96,x25519,0.09
97,x25519,0.10
98,x25519,0.10
99,x25519,0.10
100,x25519,0.10
