Iteration, Algorithm, Time(s)
1,p384_frodo976shake,0.19
2,p384_frodo976shake,0.19
3,p384_frodo976shake,0.18
4,p384_frodo976shake,0.19
5,p384_frodo976shake,0.19
6,p384_frodo976shake,0.20
7,p384_frodo976shake,0.17
8,p384_frodo976shake,0.19
9,p384_frodo976shake,0.19
10,p384_frodo976shake,0.18
11,p384_frodo976shake,0.18
12,p384_frodo976shake,0.18
13,p384_frodo976shake,0.20
14,p384_frodo976shake,0.18
15,p384_frodo976shake,0.18
16,p384_frodo976shake,0.19
17,p384_frodo976shake,0.19
18,p384_frodo976shake,0.18
19,p384_frodo976shake,0.19
20,p384_frodo976shake,0.19
21,p384_frodo976shake,0.20
22,p384_frodo976shake,0.18
23,p384_frodo976shake,0.18
24,p384_frodo976shake,0.18
25,p384_frodo976shake,0.19
26,p384_frodo976shake,0.19
27,p384_frodo976shake,0.18
28,p384_frodo976shake,0.20
29,p384_frodo976shake,0.20
30,p384_frodo976shake,0.19
31,p384_frodo976shake,0.19
32,p384_frodo976shake,0.18
33,p384_frodo976shake,0.19
34,p384_frodo976shake,0.19
35,p384_frodo976shake,0.19
36,p384_frodo976shake,0.20
37,p384_frodo976shake,0.18
38,p384_frodo976shake,0.19
39,p384_frodo976shake,0.20
40,p384_frodo976shake,0.18
41,p384_frodo976shake,0.18
42,p384_frodo976shake,0.19
43,p384_frodo976shake,0.20
44,p384_frodo976shake,0.18
45,p384_frodo976shake,0.18
46,p384_frodo976shake,0.18
47,p384_frodo976shake,0.19
48,p384_frodo976shake,0.18
49,p384_frodo976shake,0.19
50,p384_frodo976shake,0.18
51,p384_frodo976shake,0.19
52,p384_frodo976shake,0.19
53,p384_frodo976shake,0.18
54,p384_frodo976shake,0.19
55,p384_frodo976shake,0.18
56,p384_frodo976shake,0.19
57,p384_frodo976shake,0.20
58,p384_frodo976shake,0.18
59,p384_frodo976shake,0.19
60,p384_frodo976shake,0.19
61,p384_frodo976shake,0.18
62,p384_frodo976shake,0.19
63,p384_frodo976shake,0.19
64,p384_frodo976shake,0.19
65,p384_frodo976shake,0.20
66,p384_frodo976shake,0.20
67,p384_frodo976shake,0.18
68,p384_frodo976shake,0.20
69,p384_frodo976shake,0.19
70,p384_frodo976shake,0.19
71,p384_frodo976shake,0.19
72,p384_frodo976shake,0.20
73,p384_frodo976shake,0.18
74,p384_frodo976shake,0.18
75,p384_frodo976shake,0.19
76,p384_frodo976shake,0.19
77,p384_frodo976shake,0.19
78,p384_frodo976shake,0.19
79,p384_frodo976shake,0.19
80,p384_frodo976shake,0.19
81,p384_frodo976shake,0.18
82,p384_frodo976shake,0.19
83,p384_frodo976shake,0.19
84,p384_frodo976shake,0.19
85,p384_frodo976shake,0.18
86,p384_frodo976shake,0.18
87,p384_frodo976shake,0.18
88,p384_frodo976shake,0.18
89,p384_frodo976shake,0.18
90,p384_frodo976shake,0.18
91,p384_frodo976shake,0.20
92,p384_frodo976shake,0.19
93,p384_frodo976shake,0.19
94,p384_frodo976shake,0.19
95,p384_frodo976shake,0.19
96,p384_frodo976shake,0.19
97,p384_frodo976shake,0.18
98,p384_frodo976shake,0.19
99,p384_frodo976shake,0.20
100,p384_frodo976shake,0.19
