Iteration, Algorithm, Time(s)
1,ffdhe3072,0.10
2,ffdhe3072,0.10
3,ffdhe3072,0.10
4,ffdhe3072,0.10
5,ffdhe3072,0.10
6,ffdhe3072,0.10
7,ffdhe3072,0.10
8,ffdhe3072,0.10
9,ffdhe3072,0.11
10,ffdhe3072,0.11
11,ffdhe3072,0.11
12,ffdhe3072,0.11
13,ffdhe3072,0.10
14,ffdhe3072,0.10
15,ffdhe3072,0.10
16,ffdhe3072,0.12
17,ffdhe3072,0.10
18,ffdhe3072,0.10
19,ffdhe3072,0.12
20,ffdhe3072,0.11
21,ffdhe3072,0.11
22,ffdhe3072,0.11
23,ffdhe3072,0.11
24,ffdhe3072,0.11
25,ffdhe3072,0.12
26,ffdhe3072,0.11
27,ffdhe3072,0.10
28,ffdhe3072,0.11
29,ffdhe3072,0.11
30,ffdhe3072,0.10
31,ffdhe3072,0.10
32,ffdhe3072,0.10
33,ffdhe3072,0.10
34,ffdhe3072,0.10
35,ffdhe3072,0.11
36,ffdhe3072,0.10
37,ffdhe3072,0.10
38,ffdhe3072,0.10
39,ffdhe3072,0.10
40,ffdhe3072,0.10
41,ffdhe3072,0.10
42,ffdhe3072,0.11
43,ffdhe3072,0.11
44,ffdhe3072,0.10
45,ffdhe3072,0.10
46,ffdhe3072,0.11
47,ffdhe3072,0.10
48,ffdhe3072,0.10
49,ffdhe3072,0.11
50,ffdhe3072,0.11
51,ffdhe3072,0.11
52,ffdhe3072,0.11
53,ffdhe3072,0.10
54,ffdhe3072,0.11
55,ffdhe3072,0.11
56,ffdhe3072,0.11
57,ffdhe3072,0.10
58,ffdhe3072,0.11
59,ffdhe3072,0.12
60,ffdhe3072,0.11
61,ffdhe3072,0.11
62,ffdhe3072,0.10
63,ffdhe3072,0.11
64,ffdhe3072,0.11
65,ffdhe3072,0.11
66,ffdhe3072,0.11
67,ffdhe3072,0.11
68,ffdhe3072,0.10
69,ffdhe3072,0.10
70,ffdhe3072,0.11
71,ffdhe3072,0.10
72,ffdhe3072,0.11
73,ffdhe3072,0.11
74,ffdhe3072,0.11
75,ffdhe3072,0.10
76,ffdhe3072,0.10
77,ffdhe3072,0.11
78,ffdhe3072,0.11
79,ffdhe3072,0.11
80,ffdhe3072,0.11
81,ffdhe3072,0.11
82,ffdhe3072,0.10
83,ffdhe3072,0.10
84,ffdhe3072,0.11
85,ffdhe3072,0.10
86,ffdhe3072,0.11
87,ffdhe3072,0.11
88,ffdhe3072,0.11
89,ffdhe3072,0.11
90,ffdhe3072,0.10
91,ffdhe3072,0.11
92,ffdhe3072,0.11
93,ffdhe3072,0.11
94,ffdhe3072,0.11
95,ffdhe3072,0.11
96,ffdhe3072,0.12
97,ffdhe3072,0.11
98,ffdhe3072,0.11
99,ffdhe3072,0.11
100,ffdhe3072,0.12
