Iteration, Algorithm, Time(s)
1,p521_mlkem1024,0.14
2,p521_mlkem1024,0.15
3,p521_mlkem1024,0.14
4,p521_mlkem1024,0.14
5,p521_mlkem1024,0.14
6,p521_mlkem1024,0.14
7,p521_mlkem1024,0.14
8,p521_mlkem1024,0.13
9,p521_mlkem1024,0.15
10,p521_mlkem1024,0.13
11,p521_mlkem1024,0.14
12,p521_mlkem1024,0.14
13,p521_mlkem1024,0.14
14,p521_mlkem1024,0.14
15,p521_mlkem1024,0.13
16,p521_mlkem1024,0.14
17,p521_mlkem1024,0.14
18,p521_mlkem1024,0.13
19,p521_mlkem1024,0.13
20,p521_mlkem1024,0.13
21,p521_mlkem1024,0.14
22,p521_mlkem1024,0.15
23,p521_mlkem1024,0.14
24,p521_mlkem1024,0.14
25,p521_mlkem1024,0.13
26,p521_mlkem1024,0.14
27,p521_mlkem1024,0.13
28,p521_mlkem1024,0.14
29,p521_mlkem1024,0.14
30,p521_mlkem1024,0.15
31,p521_mlkem1024,0.13
32,p521_mlkem1024,0.13
33,p521_mlkem1024,0.13
34,p521_mlkem1024,0.14
35,p521_mlkem1024,0.14
36,p521_mlkem1024,0.14
37,p521_mlkem1024,0.13
38,p521_mlkem1024,0.14
39,p521_mlkem1024,0.13
40,p521_mlkem1024,0.13
41,p521_mlkem1024,0.13
42,p521_mlkem1024,0.13
43,p521_mlkem1024,0.14
44,p521_mlkem1024,0.14
45,p521_mlkem1024,0.15
46,p521_mlkem1024,0.14
47,p521_mlkem1024,0.14
48,p521_mlkem1024,0.14
49,p521_mlkem1024,0.14
50,p521_mlkem1024,0.14
51,p521_mlkem1024,0.14
52,p521_mlkem1024,0.13
53,p521_mlkem1024,0.13
54,p521_mlkem1024,0.14
55,p521_mlkem1024,0.14
56,p521_mlkem1024,0.14
57,p521_mlkem1024,0.14
58,p521_mlkem1024,0.14
59,p521_mlkem1024,0.14
60,p521_mlkem1024,0.14
61,p521_mlkem1024,0.14
62,p521_mlkem1024,0.13
63,p521_mlkem1024,0.13
64,p521_mlkem1024,0.14
65,p521_mlkem1024,0.14
66,p521_mlkem1024,0.14
67,p521_mlkem1024,0.14
68,p521_mlkem1024,0.14
69,p521_mlkem1024,0.14
70,p521_mlkem1024,0.14
71,p521_mlkem1024,0.14
72,p521_mlkem1024,0.14
73,p521_mlkem1024,0.14
74,p521_mlkem1024,0.13
75,p521_mlkem1024,0.14
76,p521_mlkem1024,0.13
77,p521_mlkem1024,0.13
78,p521_mlkem1024,0.13
79,p521_mlkem1024,0.13
80,p521_mlkem1024,0.13
81,p521_mlkem1024,0.14
82,p521_mlkem1024,0.13
83,p521_mlkem1024,0.14
84,p521_mlkem1024,0.13
85,p521_mlkem1024,0.14
86,p521_mlkem1024,0.14
87,p521_mlkem1024,0.14
88,p521_mlkem1024,0.14
89,p521_mlkem1024,0.13
90,p521_mlkem1024,0.14
91,p521_mlkem1024,0.14
92,p521_mlkem1024,0.14
93,p521_mlkem1024,0.14
94,p521_mlkem1024,0.14
95,p521_mlkem1024,0.14
96,p521_mlkem1024,0.14
97,p521_mlkem1024,0.13
98,p521_mlkem1024,0.14
99,p521_mlkem1024,0.14
100,p521_mlkem1024,0.14
