Iteration, Algorithm, Time(s)
1,MLKEM512,0.10
2,MLKEM512,0.10
3,MLKEM512,0.10
4,MLKEM512,0.10
5,MLKEM512,0.10
6,MLKEM512,0.10
7,MLKEM512,0.09
8,MLKEM512,0.10
9,MLKEM512,0.09
10,MLKEM512,0.09
11,MLKEM512,0.10
12,MLKEM512,0.10
13,MLKEM512,0.10
14,MLKEM512,0.10
15,MLKEM512,0.10
16,MLKEM512,0.10
17,MLKEM512,0.10
18,MLKEM512,0.11
19,MLKEM512,0.10
20,MLKEM512,0.10
21,MLKEM512,0.10
22,MLKEM512,0.10
23,MLKEM512,0.10
24,MLKEM512,0.10
25,MLKEM512,0.10
26,MLKEM512,0.10
27,MLKEM512,0.10
28,MLKEM512,0.09
29,MLKEM512,0.09
30,MLKEM512,0.09
31,MLKEM512,0.09
32,MLKEM512,0.10
33,MLKEM512,0.10
34,MLKEM512,0.10
35,MLKEM512,0.09
36,MLKEM512,0.09
37,MLKEM512,0.10
38,MLKEM512,0.10
39,MLKEM512,0.10
40,MLKEM512,0.10
41,MLKEM512,0.10
42,MLKEM512,0.09
43,MLKEM512,0.09
44,MLKEM512,0.10
45,MLKEM512,0.11
46,MLKEM512,0.09
47,MLKEM512,0.09
48,MLKEM512,0.10
49,MLKEM512,0.10
50,MLKEM512,0.10
51,MLKEM512,0.10
52,MLKEM512,0.09
53,MLKEM512,0.09
54,MLKEM512,0.10
55,MLKEM512,0.09
56,MLKEM512,0.09
57,MLKEM512,0.11
58,MLKEM512,0.10
59,MLKEM512,0.10
60,MLKEM512,0.09
61,MLKEM512,0.10
62,MLKEM512,0.11
63,MLKEM512,0.10
64,MLKEM512,0.09
65,MLKEM512,0.10
66,MLKEM512,0.10
67,MLKEM512,0.10
68,MLKEM512,0.09
69,MLKEM512,0.09
70,MLKEM512,0.10
71,MLKEM512,0.09
72,MLKEM512,0.10
73,MLKEM512,0.10
74,MLKEM512,0.10
75,MLKEM512,0.10
76,MLKEM512,0.09
77,MLKEM512,0.09
78,MLKEM512,0.10
79,MLKEM512,0.09
80,MLKEM512,0.10
81,MLKEM512,0.10
82,MLKEM512,0.09
83,MLKEM512,0.09
84,MLKEM512,0.09
85,MLKEM512,0.10
86,MLKEM512,0.10
87,MLKEM512,0.09
88,MLKEM512,0.09
89,MLKEM512,0.09
90,MLKEM512,0.10
91,MLKEM512,0.10
92,MLKEM512,0.10
93,MLKEM512,0.10
94,MLKEM512,0.10
95,MLKEM512,0.10
96,MLKEM512,0.09
97,MLKEM512,0.09
98,MLKEM512,0.10
99,MLKEM512,0.10
100,MLKEM512,0.09
