Iteration, Algorithm, Time(s)
1,ffdhe2048,0.10
2,ffdhe2048,0.10
3,ffdhe2048,0.10
4,ffdhe2048,0.10
5,ffdhe2048,0.10
6,ffdhe2048,0.10
7,ffdhe2048,0.10
8,ffdhe2048,0.10
9,ffdhe2048,0.09
10,ffdhe2048,0.09
11,ffdhe2048,0.10
12,ffdhe2048,0.09
13,ffdhe2048,0.09
14,ffdhe2048,0.10
15,ffdhe2048,0.10
16,ffdhe2048,0.10
17,ffdhe2048,0.09
18,ffdhe2048,0.09
19,ffdhe2048,0.09
20,ffdhe2048,0.09
21,ffdhe2048,0.10
22,ffdhe2048,0.10
23,ffdhe2048,0.10
24,ffdhe2048,0.10
25,ffdhe2048,0.10
26,ffdhe2048,0.10
27,ffdhe2048,0.10
28,ffdhe2048,0.10
29,ffdhe2048,0.10
30,ffdhe2048,0.10
31,ffdhe2048,0.09
32,ffdhe2048,0.10
33,ffdhe2048,0.09
34,ffdhe2048,0.10
35,ffdhe2048,0.10
36,ffdhe2048,0.10
37,ffdhe2048,0.10
38,ffdhe2048,0.11
39,ffdhe2048,0.09
40,ffdhe2048,0.10
41,ffdhe2048,0.10
42,ffdhe2048,0.10
43,ffdhe2048,0.10
44,ffdhe2048,0.10
45,ffdhe2048,0.10
46,ffdhe2048,0.10
47,ffdhe2048,0.10
48,ffdhe2048,0.10
49,ffdhe2048,0.10
50,ffdhe2048,0.10
51,ffdhe2048,0.10
52,ffdhe2048,0.10
53,ffdhe2048,0.10
54,ffdhe2048,0.10
55,ffdhe2048,0.10
56,ffdhe2048,0.10
57,ffdhe2048,0.10
58,ffdhe2048,0.10
59,ffdhe2048,0.11
60,ffdhe2048,0.09
61,ffdhe2048,0.09
62,ffdhe2048,0.09
63,ffdhe2048,0.09
64,ffdhe2048,0.10
65,ffdhe2048,0.10
66,ffdhe2048,0.10
67,ffdhe2048,0.09
68,ffdhe2048,0.09
69,ffdhe2048,0.09
70,ffdhe2048,0.09
71,ffdhe2048,0.10
72,ffdhe2048,0.11
73,ffdhe2048,0.09
74,ffdhe2048,0.10
75,ffdhe2048,0.09
76,ffdhe2048,0.09
77,ffdhe2048,0.10
78,ffdhe2048,0.10
79,ffdhe2048,0.10
80,ffdhe2048,0.10
81,ffdhe2048,0.10
82,ffdhe2048,0.10
83,ffdhe2048,0.10
84,ffdhe2048,0.09
85,ffdhe2048,0.09
86,ffdhe2048,0.09
87,ffdhe2048,0.10
88,ffdhe2048,0.09
89,ffdhe2048,0.10
90,ffdhe2048,0.10
91,ffdhe2048,0.09
92,ffdhe2048,0.11
93,ffdhe2048,0.10
94,ffdhe2048,0.10
95,ffdhe2048,0.10
96,ffdhe2048,0.10
97,ffdhe2048,0.11
98,ffdhe2048,0.10
99,ffdhe2048,0.11
100,ffdhe2048,0.10
