Iteration, Algorithm, Time(s)
1,bikel5,0.16
2,bikel5,0.16
3,bikel5,0.16
4,bikel5,0.16
5,bikel5,0.16
6,bikel5,0.16
7,bikel5,0.16
8,bikel5,0.16
9,bikel5,0.16
10,bikel5,0.16
11,bikel5,0.16
12,bikel5,0.16
13,bikel5,0.17
14,bikel5,0.17
15,bikel5,0.17
16,bikel5,0.16
17,bikel5,0.16
18,bikel5,0.16
19,bikel5,0.16
20,bikel5,0.16
21,bikel5,0.15
22,bikel5,0.16
23,bikel5,0.17
24,bikel5,0.16
25,bikel5,0.16
26,bikel5,0.17
27,bikel5,0.16
28,bikel5,0.17
29,bikel5,0.16
30,bikel5,0.16
31,bikel5,0.15
32,bikel5,0.16
33,bikel5,0.16
34,bikel5,0.16
35,bikel5,0.16
36,bikel5,0.16
37,bikel5,0.16
38,bikel5,0.16
39,bikel5,0.16
40,bikel5,0.17
41,bikel5,0.16
42,bikel5,0.16
43,bikel5,0.16
44,bikel5,0.17
45,bikel5,0.17
46,bikel5,0.16
47,bikel5,0.16
48,bikel5,0.16
49,bikel5,0.16
50,bikel5,0.16
51,bikel5,0.16
52,bikel5,0.16
53,bikel5,0.17
54,bikel5,0.16
55,bikel5,0.16
56,bikel5,0.17
57,bikel5,0.16
58,bikel5,0.16
59,bikel5,0.16
60,bikel5,0.16
61,bikel5,0.16
62,bikel5,0.16
63,bikel5,0.16
64,bikel5,0.16
65,bikel5,0.16
66,bikel5,0.16
67,bikel5,0.16
68,bikel5,0.16
69,bikel5,0.16
70,bikel5,0.17
71,bikel5,0.17
72,bikel5,0.16
73,bikel5,0.16
74,bikel5,0.16
75,bikel5,0.16
76,bikel5,0.17
77,bikel5,0.16
78,bikel5,0.16
79,bikel5,0.17
80,bikel5,0.16
81,bikel5,0.16
82,bikel5,0.16
83,bikel5,0.16
84,bikel5,0.16
85,bikel5,0.16
86,bikel5,0.16
87,bikel5,0.16
88,bikel5,0.16
89,bikel5,0.16
90,bikel5,0.16
91,bikel5,0.17
92,bikel5,0.16
93,bikel5,0.16
94,bikel5,0.16
95,bikel5,0.15
96,bikel5,0.16
97,bikel5,0.16
98,bikel5,0.16
99,bikel5,0.16
100,bikel5,0.16
