Iteration, Algorithm, Time(s)
1,p384_bikel3,0.16
2,p384_bikel3,0.17
3,p384_bikel3,0.17
4,p384_bikel3,0.16
5,p384_bikel3,0.15
6,p384_bikel3,0.17
7,p384_bikel3,0.17
8,p384_bikel3,0.17
9,p384_bikel3,0.17
10,p384_bikel3,0.17
11,p384_bikel3,0.17
12,p384_bikel3,0.17
13,p384_bikel3,0.17
14,p384_bikel3,0.17
15,p384_bikel3,0.17
16,p384_bikel3,0.15
17,p384_bikel3,0.16
18,p384_bikel3,0.17
19,p384_bikel3,0.15
20,p384_bikel3,0.17
21,p384_bikel3,0.17
22,p384_bikel3,0.17
23,p384_bikel3,0.17
24,p384_bikel3,0.17
25,p384_bikel3,0.17
26,p384_bikel3,0.17
27,p384_bikel3,0.17
28,p384_bikel3,0.17
29,p384_bikel3,0.17
30,p384_bikel3,0.17
31,p384_bikel3,0.17
32,p384_bikel3,0.17
33,p384_bikel3,0.17
34,p384_bikel3,0.17
35,p384_bikel3,0.15
36,p384_bikel3,0.17
37,p384_bikel3,0.17
38,p384_bikel3,0.17
39,p384_bikel3,0.17
40,p384_bikel3,0.15
41,p384_bikel3,0.16
42,p384_bikel3,0.16
43,p384_bikel3,0.17
44,p384_bikel3,0.17
45,p384_bikel3,0.17
46,p384_bikel3,0.17
47,p384_bikel3,0.17
48,p384_bikel3,0.17
49,p384_bikel3,0.17
50,p384_bikel3,0.17
51,p384_bikel3,0.17
52,p384_bikel3,0.16
53,p384_bikel3,0.17
54,p384_bikel3,0.17
55,p384_bikel3,0.17
56,p384_bikel3,0.17
57,p384_bikel3,0.15
58,p384_bikel3,0.15
59,p384_bikel3,0.17
60,p384_bikel3,0.16
61,p384_bikel3,0.17
62,p384_bikel3,0.17
63,p384_bikel3,0.17
64,p384_bikel3,0.17
65,p384_bikel3,0.17
66,p384_bikel3,0.17
67,p384_bikel3,0.17
68,p384_bikel3,0.17
69,p384_bikel3,0.17
70,p384_bikel3,0.17
71,p384_bikel3,0.17
72,p384_bikel3,0.17
73,p384_bikel3,0.17
74,p384_bikel3,0.17
75,p384_bikel3,0.17
76,p384_bikel3,0.16
77,p384_bikel3,0.16
78,p384_bikel3,0.17
79,p384_bikel3,0.17
80,p384_bikel3,0.17
81,p384_bikel3,0.17
82,p384_bikel3,0.17
83,p384_bikel3,0.17
84,p384_bikel3,0.15
85,p384_bikel3,0.17
86,p384_bikel3,0.17
87,p384_bikel3,0.17
88,p384_bikel3,0.17
89,p384_bikel3,0.17
90,p384_bikel3,0.17
91,p384_bikel3,0.17
92,p384_bikel3,0.17
93,p384_bikel3,0.17
94,p384_bikel3,0.16
95,p384_bikel3,0.17
96,p384_bikel3,0.17
97,p384_bikel3,0.17
98,p384_bikel3,0.17
99,p384_bikel3,0.17
100,p384_bikel3,0.16
