Iteration, Algorithm, Time(s)
1,x25519_frodo640shake,0.11
2,x25519_frodo640shake,0.12
3,x25519_frodo640shake,0.12
4,x25519_frodo640shake,0.12
5,x25519_frodo640shake,0.12
6,x25519_frodo640shake,0.11
7,x25519_frodo640shake,0.12
8,x25519_frodo640shake,0.12
9,x25519_frodo640shake,0.12
10,x25519_frodo640shake,0.12
11,x25519_frodo640shake,0.12
12,x25519_frodo640shake,0.12
13,x25519_frodo640shake,0.12
14,x25519_frodo640shake,0.13
15,x25519_frodo640shake,0.12
16,x25519_frodo640shake,0.12
17,x25519_frodo640shake,0.13
18,x25519_frodo640shake,0.12
19,x25519_frodo640shake,0.12
20,x25519_frodo640shake,0.12
21,x25519_frodo640shake,0.11
22,x25519_frodo640shake,0.11
23,x25519_frodo640shake,0.12
24,x25519_frodo640shake,0.13
25,x25519_frodo640shake,0.13
26,x25519_frodo640shake,0.11
27,x25519_frodo640shake,0.13
28,x25519_frodo640shake,0.13
29,x25519_frodo640shake,0.12
30,x25519_frodo640shake,0.12
31,x25519_frodo640shake,0.12
32,x25519_frodo640shake,0.13
33,x25519_frodo640shake,0.11
34,x25519_frodo640shake,0.12
35,x25519_frodo640shake,0.12
36,x25519_frodo640shake,0.12
37,x25519_frodo640shake,0.12
38,x25519_frodo640shake,0.12
39,x25519_frodo640shake,0.12
40,x25519_frodo640shake,0.12
41,x25519_frodo640shake,0.11
42,x25519_frodo640shake,0.12
43,x25519_frodo640shake,0.11
44,x25519_frodo640shake,0.12
45,x25519_frodo640shake,0.13
46,x25519_frodo640shake,0.12
47,x25519_frodo640shake,0.13
48,x25519_frodo640shake,0.13
49,x25519_frodo640shake,0.12
50,x25519_frodo640shake,0.13
51,x25519_frodo640shake,0.12
52,x25519_frodo640shake,0.13
53,x25519_frodo640shake,0.13
54,x25519_frodo640shake,0.11
55,x25519_frodo640shake,0.12
56,x25519_frodo640shake,0.13
57,x25519_frodo640shake,0.12
58,x25519_frodo640shake,0.12
59,x25519_frodo640shake,0.12
60,x25519_frodo640shake,0.12
61,x25519_frodo640shake,0.12
62,x25519_frodo640shake,0.12
63,x25519_frodo640shake,0.13
64,x25519_frodo640shake,0.12
65,x25519_frodo640shake,0.13
66,x25519_frodo640shake,0.13
67,x25519_frodo640shake,0.12
68,x25519_frodo640shake,0.12
69,x25519_frodo640shake,0.12
70,x25519_frodo640shake,0.12
71,x25519_frodo640shake,0.12
72,x25519_frodo640shake,0.13
73,x25519_frodo640shake,0.12
74,x25519_frodo640shake,0.12
75,x25519_frodo640shake,0.12
76,x25519_frodo640shake,0.13
77,x25519_frodo640shake,0.12
78,x25519_frodo640shake,0.13
79,x25519_frodo640shake,0.11
80,x25519_frodo640shake,0.13
81,x25519_frodo640shake,0.12
82,x25519_frodo640shake,0.13
83,x25519_frodo640shake,0.12
84,x25519_frodo640shake,0.12
85,x25519_frodo640shake,0.13
86,x25519_frodo640shake,0.13
87,x25519_frodo640shake,0.12
88,x25519_frodo640shake,0.12
89,x25519_frodo640shake,0.12
90,x25519_frodo640shake,0.12
91,x25519_frodo640shake,0.12
92,x25519_frodo640shake,0.12
93,x25519_frodo640shake,0.12
94,x25519_frodo640shake,0.13
95,x25519_frodo640shake,0.12
96,x25519_frodo640shake,0.12
97,x25519_frodo640shake,0.13
98,x25519_frodo640shake,0.13
99,x25519_frodo640shake,0.11
100,x25519_frodo640shake,0.12
