Iteration, Algorithm, Time(s)
1,brainpoolP512r1tls13,0.12
2,brainpoolP512r1tls13,0.12
3,brainpoolP512r1tls13,0.11
4,brainpoolP512r1tls13,0.11
5,brainpoolP512r1tls13,0.12
6,brainpoolP512r1tls13,0.11
7,brainpoolP512r1tls13,0.11
8,brainpoolP512r1tls13,0.11
9,brainpoolP512r1tls13,0.11
10,brainpoolP512r1tls13,0.11
11,brainpoolP512r1tls13,0.11
12,brainpoolP512r1tls13,0.11
13,brainpoolP512r1tls13,0.12
14,brainpoolP512r1tls13,0.11
15,brainpoolP512r1tls13,0.11
16,brainpoolP512r1tls13,0.12
17,brainpoolP512r1tls13,0.11
18,brainpoolP512r1tls13,0.11
19,brainpoolP512r1tls13,0.11
20,brainpoolP512r1tls13,0.12
21,brainpoolP512r1tls13,0.12
22,brainpoolP512r1tls13,0.11
23,brainpoolP512r1tls13,0.11
24,brainpoolP512r1tls13,0.11
25,brainpoolP512r1tls13,0.11
26,brainpoolP512r1tls13,0.11
27,brainpoolP512r1tls13,0.11
28,brainpoolP512r1tls13,0.12
29,brainpoolP512r1tls13,0.11
30,brainpoolP512r1tls13,0.11
31,brainpoolP512r1tls13,0.11
32,brainpoolP512r1tls13,0.11
33,brainpoolP512r1tls13,0.11
34,brainpoolP512r1tls13,0.11
35,brainpoolP512r1tls13,0.11
36,brainpoolP512r1tls13,0.11
37,brainpoolP512r1tls13,0.11
38,brainpoolP512r1tls13,0.11
39,brainpoolP512r1tls13,0.11
40,brainpoolP512r1tls13,0.12
41,brainpoolP512r1tls13,0.11
42,brainpoolP512r1tls13,0.11
43,brainpoolP512r1tls13,0.11
44,brainpoolP512r1tls13,0.12
45,brainpoolP512r1tls13,0.12
46,brainpoolP512r1tls13,0.11
47,brainpoolP512r1tls13,0.12
48,brainpoolP512r1tls13,0.11
49,brainpoolP512r1tls13,0.12
50,brainpoolP512r1tls13,0.11
51,brainpoolP512r1tls13,0.11
52,brainpoolP512r1tls13,0.11
53,brainpoolP512r1tls13,0.12
54,brainpoolP512r1tls13,0.11
55,brainpoolP512r1tls13,0.11
56,brainpoolP512r1tls13,0.12
57,brainpoolP512r1tls13,0.12
58,brainpoolP512r1tls13,0.12
59,brainpoolP512r1tls13,0.12
60,brainpoolP512r1tls13,0.11
61,brainpoolP512r1tls13,0.11
62,brainpoolP512r1tls13,0.11
63,brainpoolP512r1tls13,0.11
64,brainpoolP512r1tls13,0.11
65,brainpoolP512r1tls13,0.11
66,brainpoolP512r1tls13,0.11
67,brainpoolP512r1tls13,0.12
68,brainpoolP512r1tls13,0.11
69,brainpoolP512r1tls13,0.12
70,brainpoolP512r1tls13,0.12
71,brainpoolP512r1tls13,0.11
72,brainpoolP512r1tls13,0.12
73,brainpoolP512r1tls13,0.11
74,brainpoolP512r1tls13,0.11
75,brainpoolP512r1tls13,0.12
76,brainpoolP512r1tls13,0.11
77,brainpoolP512r1tls13,0.11
78,brainpoolP512r1tls13,0.11
79,brainpoolP512r1tls13,0.12
80,brainpoolP512r1tls13,0.11
81,brainpoolP512r1tls13,0.11
82,brainpoolP512r1tls13,0.12
83,brainpoolP512r1tls13,0.12
84,brainpoolP512r1tls13,0.11
85,brainpoolP512r1tls13,0.11
86,brainpoolP512r1tls13,0.11
87,brainpoolP512r1tls13,0.11
88,brainpoolP512r1tls13,0.11
89,brainpoolP512r1tls13,0.10
90,brainpoolP512r1tls13,0.12
91,brainpoolP512r1tls13,0.12
92,brainpoolP512r1tls13,0.11
93,brainpoolP512r1tls13,0.11
94,brainpoolP512r1tls13,0.11
95,brainpoolP512r1tls13,0.11
96,brainpoolP512r1tls13,0.11
97,brainpoolP512r1tls13,0.12
98,brainpoolP512r1tls13,0.11
99,brainpoolP512r1tls13,0.11
100,brainpoolP512r1tls13,0.11
