Iteration, Algorithm, Time(s)
1,brainpoolP384r1tls13,0.11
2,brainpoolP384r1tls13,0.10
3,brainpoolP384r1tls13,0.11
4,brainpoolP384r1tls13,0.10
5,brainpoolP384r1tls13,0.11
6,brainpoolP384r1tls13,0.12
7,brainpoolP384r1tls13,0.10
8,brainpoolP384r1tls13,0.11
9,brainpoolP384r1tls13,0.11
10,brainpoolP384r1tls13,0.11
11,brainpoolP384r1tls13,0.11
12,brainpoolP384r1tls13,0.10
13,brainpoolP384r1tls13,0.10
14,brainpoolP384r1tls13,0.11
15,brainpoolP384r1tls13,0.11
16,brainpoolP384r1tls13,0.11
17,brainpoolP384r1tls13,0.11
18,brainpoolP384r1tls13,0.10
19,brainpoolP384r1tls13,0.10
20,brainpoolP384r1tls13,0.10
21,brainpoolP384r1tls13,0.10
22,brainpoolP384r1tls13,0.10
23,brainpoolP384r1tls13,0.10
24,brainpoolP384r1tls13,0.11
25,brainpoolP384r1tls13,0.10
26,brainpoolP384r1tls13,0.11
27,brainpoolP384r1tls13,0.11
28,brainpoolP384r1tls13,0.10
29,brainpoolP384r1tls13,0.10
30,brainpoolP384r1tls13,0.11
31,brainpoolP384r1tls13,0.11
32,brainpoolP384r1tls13,0.10
33,brainpoolP384r1tls13,0.10
34,brainpoolP384r1tls13,0.11
35,brainpoolP384r1tls13,0.11
36,brainpoolP384r1tls13,0.11
37,brainpoolP384r1tls13,0.10
38,brainpoolP384r1tls13,0.10
39,brainpoolP384r1tls13,0.11
40,brainpoolP384r1tls13,0.11
41,brainpoolP384r1tls13,0.11
42,brainpoolP384r1tls13,0.10
43,brainpoolP384r1tls13,0.10
44,brainpoolP384r1tls13,0.10
45,brainpoolP384r1tls13,0.10
46,brainpoolP384r1tls13,0.10
47,brainpoolP384r1tls13,0.10
48,brainpoolP384r1tls13,0.10
49,brainpoolP384r1tls13,0.10
50,brainpoolP384r1tls13,0.10
51,brainpoolP384r1tls13,0.10
52,brainpoolP384r1tls13,0.10
53,brainpoolP384r1tls13,0.10
54,brainpoolP384r1tls13,0.10
55,brainpoolP384r1tls13,0.10
56,brainpoolP384r1tls13,0.11
57,brainpoolP384r1tls13,0.12
58,brainpoolP384r1tls13,0.10
59,brainpoolP384r1tls13,0.10
60,brainpoolP384r1tls13,0.10
61,brainpoolP384r1tls13,0.10
62,brainpoolP384r1tls13,0.10
63,brainpoolP384r1tls13,0.10
64,brainpoolP384r1tls13,0.10
65,brainpoolP384r1tls13,0.10
66,brainpoolP384r1tls13,0.10
67,brainpoolP384r1tls13,0.11
68,brainpoolP384r1tls13,0.10
69,brainpoolP384r1tls13,0.11
70,brainpoolP384r1tls13,0.10
71,brainpoolP384r1tls13,0.10
72,brainpoolP384r1tls13,0.10
73,brainpoolP384r1tls13,0.10
74,brainpoolP384r1tls13,0.10
75,brainpoolP384r1tls13,0.11
76,brainpoolP384r1tls13,0.11
77,brainpoolP384r1tls13,0.10
78,brainpoolP384r1tls13,0.10
79,brainpoolP384r1tls13,0.10
80,brainpoolP384r1tls13,0.11
81,brainpoolP384r1tls13,0.11
82,brainpoolP384r1tls13,0.10
83,brainpoolP384r1tls13,0.11
84,brainpoolP384r1tls13,0.10
85,brainpoolP384r1tls13,0.10
86,brainpoolP384r1tls13,0.11
87,brainpoolP384r1tls13,0.11
88,brainpoolP384r1tls13,0.11
89,brainpoolP384r1tls13,0.10
90,brainpoolP384r1tls13,0.10
91,brainpoolP384r1tls13,0.11
92,brainpoolP384r1tls13,0.11
93,brainpoolP384r1tls13,0.11
94,brainpoolP384r1tls13,0.10
95,brainpoolP384r1tls13,0.10
96,brainpoolP384r1tls13,0.10
97,brainpoolP384r1tls13,0.10
98,brainpoolP384r1tls13,0.11
99,brainpoolP384r1tls13,0.11
100,brainpoolP384r1tls13,0.10
