Iteration, Algorithm, Time(s)
1,frodo1344aes,0.35
2,frodo1344aes,0.34
3,frodo1344aes,0.34
4,frodo1344aes,0.33
5,frodo1344aes,0.34
6,frodo1344aes,0.33
7,frodo1344aes,0.34
8,frodo1344aes,0.33
9,frodo1344aes,0.33
10,frodo1344aes,0.34
11,frodo1344aes,0.34
12,frodo1344aes,0.34
13,frodo1344aes,0.34
14,frodo1344aes,0.33
15,frodo1344aes,0.33
16,frodo1344aes,0.33
17,frodo1344aes,0.33
18,frodo1344aes,0.35
19,frodo1344aes,0.34
20,frodo1344aes,0.32
21,frodo1344aes,0.33
22,frodo1344aes,0.33
23,frodo1344aes,0.33
24,frodo1344aes,0.34
25,frodo1344aes,0.33
26,frodo1344aes,0.34
27,frodo1344aes,0.33
28,frodo1344aes,0.33
29,frodo1344aes,0.34
30,frodo1344aes,0.34
31,frodo1344aes,0.33
32,frodo1344aes,0.34
33,frodo1344aes,0.34
34,frodo1344aes,0.34
35,frodo1344aes,0.34
36,frodo1344aes,0.33
37,frodo1344aes,0.33
38,frodo1344aes,0.33
39,frodo1344aes,0.33
40,frodo1344aes,0.34
41,frodo1344aes,0.34
42,frodo1344aes,0.33
43,frodo1344aes,0.34
44,frodo1344aes,0.33
45,frodo1344aes,0.34
46,frodo1344aes,0.33
47,frodo1344aes,0.33
48,frodo1344aes,0.34
49,frodo1344aes,0.34
50,frodo1344aes,0.34
51,frodo1344aes,0.32
52,frodo1344aes,0.33
53,frodo1344aes,0.33
54,frodo1344aes,0.34
55,frodo1344aes,0.33
56,frodo1344aes,0.34
57,frodo1344aes,0.33
58,frodo1344aes,0.35
59,frodo1344aes,0.32
60,frodo1344aes,0.33
61,frodo1344aes,0.33
62,frodo1344aes,0.33
63,frodo1344aes,0.33
64,frodo1344aes,0.34
65,frodo1344aes,0.34
66,frodo1344aes,0.34
67,frodo1344aes,0.34
68,frodo1344aes,0.33
69,frodo1344aes,0.34
70,frodo1344aes,0.34
71,frodo1344aes,0.34
72,frodo1344aes,0.34
73,frodo1344aes,0.34
74,frodo1344aes,0.33
75,frodo1344aes,0.33
76,frodo1344aes,0.35
77,frodo1344aes,0.32
78,frodo1344aes,0.34
79,frodo1344aes,0.34
80,frodo1344aes,0.34
81,frodo1344aes,0.34
82,frodo1344aes,0.33
83,frodo1344aes,0.35
84,frodo1344aes,0.35
85,frodo1344aes,0.34
86,frodo1344aes,0.33
87,frodo1344aes,0.34
88,frodo1344aes,0.35
89,frodo1344aes,0.33
90,frodo1344aes,0.33
91,frodo1344aes,0.34
92,frodo1344aes,0.33
93,frodo1344aes,0.33
94,frodo1344aes,0.33
95,frodo1344aes,0.33
96,frodo1344aes,0.34
97,frodo1344aes,0.33
98,frodo1344aes,0.35
99,frodo1344aes,0.34
100,frodo1344aes,0.35
