Iteration, Algorithm, Time(s)
1,frodo976shake,0.15
2,frodo976shake,0.15
3,frodo976shake,0.14
4,frodo976shake,0.14
5,frodo976shake,0.15
6,frodo976shake,0.15
7,frodo976shake,0.14
8,frodo976shake,0.15
9,frodo976shake,0.15
10,frodo976shake,0.15
11,frodo976shake,0.15
12,frodo976shake,0.15
13,frodo976shake,0.14
14,frodo976shake,0.14
15,frodo976shake,0.14
16,frodo976shake,0.15
17,frodo976shake,0.14
18,frodo976shake,0.15
19,frodo976shake,0.15
20,frodo976shake,0.15
21,frodo976shake,0.15
22,frodo976shake,0.14
23,frodo976shake,0.14
24,frodo976shake,0.15
25,frodo976shake,0.15
26,frodo976shake,0.15
27,frodo976shake,0.15
28,frodo976shake,0.15
29,frodo976shake,0.15
30,frodo976shake,0.14
31,frodo976shake,0.15
32,frodo976shake,0.15
33,frodo976shake,0.14
34,frodo976shake,0.15
35,frodo976shake,0.14
36,frodo976shake,0.14
37,frodo976shake,0.15
38,frodo976shake,0.14
39,frodo976shake,0.14
40,frodo976shake,0.15
41,frodo976shake,0.15
42,frodo976shake,0.15
43,frodo976shake,0.14
44,frodo976shake,0.15
45,frodo976shake,0.14
46,frodo976shake,0.14
47,frodo976shake,0.14
48,frodo976shake,0.16
49,frodo976shake,0.15
50,frodo976shake,0.15
51,frodo976shake,0.15
52,frodo976shake,0.14
53,frodo976shake,0.16
54,frodo976shake,0.14
55,frodo976shake,0.14
56,frodo976shake,0.15
57,frodo976shake,0.16
58,frodo976shake,0.15
59,frodo976shake,0.15
60,frodo976shake,0.16
61,frodo976shake,0.15
62,frodo976shake,0.15
63,frodo976shake,0.15
64,frodo976shake,0.15
65,frodo976shake,0.16
66,frodo976shake,0.15
67,frodo976shake,0.16
68,frodo976shake,0.16
69,frodo976shake,0.16
70,frodo976shake,0.14
71,frodo976shake,0.14
72,frodo976shake,0.16
73,frodo976shake,0.15
74,frodo976shake,0.16
75,frodo976shake,0.15
76,frodo976shake,0.15
77,frodo976shake,0.14
78,frodo976shake,0.14
79,frodo976shake,0.15
80,frodo976shake,0.15
81,frodo976shake,0.15
82,frodo976shake,0.14
83,frodo976shake,0.14
84,frodo976shake,0.14
85,frodo976shake,0.14
86,frodo976shake,0.15
87,frodo976shake,0.15
88,frodo976shake,0.14
89,frodo976shake,0.15
90,frodo976shake,0.15
91,frodo976shake,0.16
92,frodo976shake,0.14
93,frodo976shake,0.14
94,frodo976shake,0.14
95,frodo976shake,0.14
96,frodo976shake,0.14
97,frodo976shake,0.15
98,frodo976shake,0.16
99,frodo976shake,0.14
100,frodo976shake,0.15
