Iteration, Algorithm, Time(s)
1,SecP384r1MLKEM1024,0.10
2,SecP384r1MLKEM1024,0.09
3,SecP384r1MLKEM1024,0.10
4,SecP384r1MLKEM1024,0.10
5,SecP384r1MLKEM1024,0.10
6,SecP384r1MLKEM1024,0.10
7,SecP384r1MLKEM1024,0.10
8,SecP384r1MLKEM1024,0.10
9,SecP384r1MLKEM1024,0.11
10,SecP384r1MLKEM1024,0.10
11,SecP384r1MLKEM1024,0.10
12,SecP384r1MLKEM1024,0.10
13,SecP384r1MLKEM1024,0.10
14,SecP384r1MLKEM1024,0.10
15,SecP384r1MLKEM1024,0.10
16,SecP384r1MLKEM1024,0.10
17,SecP384r1MLKEM1024,0.10
18,SecP384r1MLKEM1024,0.11
19,SecP384r1MLKEM1024,0.10
20,SecP384r1MLKEM1024,0.10
21,SecP384r1MLKEM1024,0.10
22,SecP384r1MLKEM1024,0.10
23,SecP384r1MLKEM1024,0.10
24,SecP384r1MLKEM1024,0.10
25,SecP384r1MLKEM1024,0.10
26,SecP384r1MLKEM1024,0.11
27,SecP384r1MLKEM1024,0.10
28,SecP384r1MLKEM1024,0.10
29,SecP384r1MLKEM1024,0.10
30,SecP384r1MLKEM1024,0.11
31,SecP384r1MLKEM1024,0.09
32,SecP384r1MLKEM1024,0.10
33,SecP384r1MLKEM1024,0.10
34,SecP384r1MLKEM1024,0.09
35,SecP384r1MLKEM1024,0.09
36,SecP384r1MLKEM1024,0.10
37,SecP384r1MLKEM1024,0.10
38,SecP384r1MLKEM1024,0.10
39,SecP384r1MLKEM1024,0.10
40,SecP384r1MLKEM1024,0.10
41,SecP384r1MLKEM1024,0.10
42,SecP384r1MLKEM1024,0.10
43,SecP384r1MLKEM1024,0.10
44,SecP384r1MLKEM1024,0.10
45,SecP384r1MLKEM1024,0.10
46,SecP384r1MLKEM1024,0.10
47,SecP384r1MLKEM1024,0.11
48,SecP384r1MLKEM1024,0.09
49,SecP384r1MLKEM1024,0.10
50,SecP384r1MLKEM1024,0.09
51,SecP384r1MLKEM1024,0.11
52,SecP384r1MLKEM1024,0.10
53,SecP384r1MLKEM1024,0.09
54,SecP384r1MLKEM1024,0.10
55,SecP384r1MLKEM1024,0.11
56,SecP384r1MLKEM1024,0.10
57,SecP384r1MLKEM1024,0.10
58,SecP384r1MLKEM1024,0.10
59,SecP384r1MLKEM1024,0.10
60,SecP384r1MLKEM1024,0.10
61,SecP384r1MLKEM1024,0.10
62,SecP384r1MLKEM1024,0.10
63,SecP384r1MLKEM1024,0.10
64,SecP384r1MLKEM1024,0.10
65,SecP384r1MLKEM1024,0.10
66,SecP384r1MLKEM1024,0.10
67,SecP384r1MLKEM1024,0.11
68,SecP384r1MLKEM1024,0.11
69,SecP384r1MLKEM1024,0.11
70,SecP384r1MLKEM1024,0.10
71,SecP384r1MLKEM1024,0.10
72,SecP384r1MLKEM1024,0.09
73,SecP384r1MLKEM1024,0.10
74,SecP384r1MLKEM1024,0.10
75,SecP384r1MLKEM1024,0.09
76,SecP384r1MLKEM1024,0.09
77,SecP384r1MLKEM1024,0.10
78,SecP384r1MLKEM1024,0.10
79,SecP384r1MLKEM1024,0.10
80,SecP384r1MLKEM1024,0.10
81,SecP384r1MLKEM1024,0.10
82,SecP384r1MLKEM1024,0.10
83,SecP384r1MLKEM1024,0.10
84,SecP384r1MLKEM1024,0.10
85,SecP384r1MLKEM1024,0.10
86,SecP384r1MLKEM1024,0.10
87,SecP384r1MLKEM1024,0.10
88,SecP384r1MLKEM1024,0.10
89,SecP384r1MLKEM1024,0.10
90,SecP384r1MLKEM1024,0.10
91,SecP384r1MLKEM1024,0.10
92,SecP384r1MLKEM1024,0.10
93,SecP384r1MLKEM1024,0.10
94,SecP384r1MLKEM1024,0.10
95,SecP384r1MLKEM1024,0.10
96,SecP384r1MLKEM1024,0.10
97,SecP384r1MLKEM1024,0.10
98,SecP384r1MLKEM1024,0.10
99,SecP384r1MLKEM1024,0.10
100,SecP384r1MLKEM1024,0.10
