Iteration, Algorithm, Time(s)
1,bp384_mlkem768,0.15
2,bp384_mlkem768,0.16
3,bp384_mlkem768,0.16
4,bp384_mlkem768,0.16
5,bp384_mlkem768,0.16
6,bp384_mlkem768,0.13
7,bp384_mlkem768,0.14
8,bp384_mlkem768,0.15
9,bp384_mlkem768,0.16
10,bp384_mlkem768,0.16
11,bp384_mlkem768,0.15
12,bp384_mlkem768,0.16
13,bp384_mlkem768,0.16
14,bp384_mlkem768,0.16
15,bp384_mlkem768,0.16
16,bp384_mlkem768,0.15
17,bp384_mlkem768,0.16
18,bp384_mlkem768,0.16
19,bp384_mlkem768,0.15
20,bp384_mlkem768,0.16
21,bp384_mlkem768,0.14
22,bp384_mlkem768,0.16
23,bp384_mlkem768,0.16
24,bp384_mlkem768,0.16
25,bp384_mlkem768,0.15
26,bp384_mlkem768,0.16
27,bp384_mlkem768,0.15
28,bp384_mlkem768,0.15
29,bp384_mlkem768,0.15
30,bp384_mlkem768,0.16
31,bp384_mlkem768,0.15
32,bp384_mlkem768,0.16
33,bp384_mlkem768,0.16
34,bp384_mlkem768,0.16
35,bp384_mlkem768,0.16
36,bp384_mlkem768,0.16
37,bp384_mlkem768,0.16
38,bp384_mlkem768,0.16
39,bp384_mlkem768,0.16
40,bp384_mlkem768,0.16
41,bp384_mlkem768,0.16
42,bp384_mlkem768,0.16
43,bp384_mlkem768,0.16
44,bp384_mlkem768,0.13
45,bp384_mlkem768,0.15
46,bp384_mlkem768,0.16
47,bp384_mlkem768,0.16
48,bp384_mlkem768,0.16
49,bp384_mlkem768,0.16
50,bp384_mlkem768,0.16
51,bp384_mlkem768,0.16
52,bp384_mlkem768,0.16
53,bp384_mlkem768,0.16
54,bp384_mlkem768,0.16
55,bp384_mlkem768,0.16
56,bp384_mlkem768,0.16
57,bp384_mlkem768,0.16
58,bp384_mlkem768,0.16
59,bp384_mlkem768,0.16
60,bp384_mlkem768,0.16
61,bp384_mlkem768,0.16
62,bp384_mlkem768,0.16
63,bp384_mlkem768,0.16
64,bp384_mlkem768,0.16
65,bp384_mlkem768,0.16
66,bp384_mlkem768,0.16
67,bp384_mlkem768,0.16
68,bp384_mlkem768,0.16
69,bp384_mlkem768,0.15
70,bp384_mlkem768,0.15
71,bp384_mlkem768,0.16
72,bp384_mlkem768,0.16
73,bp384_mlkem768,0.16
74,bp384_mlkem768,0.16
75,bp384_mlkem768,0.16
76,bp384_mlkem768,0.16
77,bp384_mlkem768,0.15
78,bp384_mlkem768,0.14
79,bp384_mlkem768,0.14
80,bp384_mlkem768,0.16
81,bp384_mlkem768,0.14
82,bp384_mlkem768,0.15
83,bp384_mlkem768,0.16
84,bp384_mlkem768,0.14
85,bp384_mlkem768,0.15
86,bp384_mlkem768,0.14
87,bp384_mlkem768,0.14
88,bp384_mlkem768,0.16
89,bp384_mlkem768,0.16
90,bp384_mlkem768,0.16
91,bp384_mlkem768,0.16
92,bp384_mlkem768,0.16
93,bp384_mlkem768,0.16
94,bp384_mlkem768,0.16
95,bp384_mlkem768,0.16
96,bp384_mlkem768,0.16
97,bp384_mlkem768,0.16
98,bp384_mlkem768,0.16
99,bp384_mlkem768,0.16
100,bp384_mlkem768,0.16
