algo,repeat,op,ops_per_sec,bytes,notes
ecdsap521,1,sign,308.6,NA,openssl_speed
ecdsap521,1,verify,161.8,NA,openssl_speed
ecdsap521,2,sign,308.8,NA,openssl_speed
ecdsap521,2,verify,161.8,NA,openssl_speed
ecdsap521,3,sign,308.8,NA,openssl_speed
ecdsap521,3,verify,161.8,NA,openssl_speed
ecdsap521,4,sign,308.8,NA,openssl_speed
ecdsap521,4,verify,161.8,NA,openssl_speed
ecdsap521,5,sign,308.6,NA,openssl_speed
ecdsap521,5,verify,161.8,NA,openssl_speed
