Iteration, Algorithm, Time(s)
1,bp384_mlkem768,0.03
2,bp384_mlkem768,0.03
3,bp384_mlkem768,0.03
4,bp384_mlkem768,0.03
5,bp384_mlkem768,0.03
6,bp384_mlkem768,0.03
7,bp384_mlkem768,0.03
8,bp384_mlkem768,0.03
9,bp384_mlkem768,0.03
10,bp384_mlkem768,0.03
11,bp384_mlkem768,0.03
12,bp384_mlkem768,0.03
13,bp384_mlkem768,0.03
14,bp384_mlkem768,0.03
15,bp384_mlkem768,0.03
16,bp384_mlkem768,0.03
17,bp384_mlkem768,0.03
18,bp384_mlkem768,0.03
19,bp384_mlkem768,0.03
20,bp384_mlkem768,0.03
21,bp384_mlkem768,0.03
22,bp384_mlkem768,0.03
23,bp384_mlkem768,0.03
24,bp384_mlkem768,0.03
25,bp384_mlkem768,0.03
26,bp384_mlkem768,0.03
27,bp384_mlkem768,0.03
28,bp384_mlkem768,0.03
29,bp384_mlkem768,0.03
30,bp384_mlkem768,0.03
31,bp384_mlkem768,0.03
32,bp384_mlkem768,0.03
33,bp384_mlkem768,0.03
34,bp384_mlkem768,0.03
35,bp384_mlkem768,0.03
36,bp384_mlkem768,0.03
37,bp384_mlkem768,0.03
38,bp384_mlkem768,0.03
39,bp384_mlkem768,0.03
40,bp384_mlkem768,0.03
41,bp384_mlkem768,0.03
42,bp384_mlkem768,0.03
43,bp384_mlkem768,0.03
44,bp384_mlkem768,0.03
45,bp384_mlkem768,0.03
46,bp384_mlkem768,0.03
47,bp384_mlkem768,0.03
48,bp384_mlkem768,0.03
49,bp384_mlkem768,0.03
50,bp384_mlkem768,0.03
51,bp384_mlkem768,0.03
52,bp384_mlkem768,0.03
53,bp384_mlkem768,0.03
54,bp384_mlkem768,0.03
55,bp384_mlkem768,0.03
56,bp384_mlkem768,0.03
57,bp384_mlkem768,0.03
58,bp384_mlkem768,0.03
59,bp384_mlkem768,0.03
60,bp384_mlkem768,0.03
61,bp384_mlkem768,0.03
62,bp384_mlkem768,0.03
63,bp384_mlkem768,0.03
64,bp384_mlkem768,0.03
65,bp384_mlkem768,0.03
66,bp384_mlkem768,0.03
67,bp384_mlkem768,0.03
68,bp384_mlkem768,0.03
69,bp384_mlkem768,0.03
70,bp384_mlkem768,0.03
71,bp384_mlkem768,0.03
72,bp384_mlkem768,0.03
73,bp384_mlkem768,0.03
74,bp384_mlkem768,0.03
75,bp384_mlkem768,0.03
76,bp384_mlkem768,0.03
77,bp384_mlkem768,0.03
78,bp384_mlkem768,0.03
79,bp384_mlkem768,0.03
80,bp384_mlkem768,0.03
81,bp384_mlkem768,0.03
82,bp384_mlkem768,0.03
83,bp384_mlkem768,0.03
84,bp384_mlkem768,0.03
85,bp384_mlkem768,0.03
86,bp384_mlkem768,0.03
87,bp384_mlkem768,0.03
88,bp384_mlkem768,0.03
89,bp384_mlkem768,0.03
90,bp384_mlkem768,0.03
91,bp384_mlkem768,0.03
92,bp384_mlkem768,0.03
93,bp384_mlkem768,0.03
94,bp384_mlkem768,0.03
95,bp384_mlkem768,0.03
96,bp384_mlkem768,0.03
97,bp384_mlkem768,0.03
98,bp384_mlkem768,0.03
99,bp384_mlkem768,0.03
100,bp384_mlkem768,0.03
