Iteration, Algorithm, Time(s)
1,frodo640aes,0.02
2,frodo640aes,0.02
3,frodo640aes,0.02
4,frodo640aes,0.02
5,frodo640aes,0.02
6,frodo640aes,0.02
7,frodo640aes,0.02
8,frodo640aes,0.02
9,frodo640aes,0.02
10,frodo640aes,0.02
11,frodo640aes,0.02
12,frodo640aes,0.02
13,frodo640aes,0.02
14,frodo640aes,0.02
15,frodo640aes,0.02
16,frodo640aes,0.02
17,frodo640aes,0.02
18,frodo640aes,0.02
19,frodo640aes,0.02
20,frodo640aes,0.02
21,frodo640aes,0.02
22,frodo640aes,0.02
23,frodo640aes,0.02
24,frodo640aes,0.02
25,frodo640aes,0.02
26,frodo640aes,0.02
27,frodo640aes,0.02
28,frodo640aes,0.02
29,frodo640aes,0.02
30,frodo640aes,0.02
31,frodo640aes,0.02
32,frodo640aes,0.02
33,frodo640aes,0.02
34,frodo640aes,0.02
35,frodo640aes,0.02
36,frodo640aes,0.02
37,frodo640aes,0.02
38,frodo640aes,0.02
39,frodo640aes,0.02
40,frodo640aes,0.02
41,frodo640aes,0.02
42,frodo640aes,0.02
43,frodo640aes,0.02
44,frodo640aes,0.02
45,frodo640aes,0.02
46,frodo640aes,0.02
47,frodo640aes,0.02
48,frodo640aes,0.02
49,frodo640aes,0.02
50,frodo640aes,0.02
51,frodo640aes,0.02
52,frodo640aes,0.02
53,frodo640aes,0.02
54,frodo640aes,0.02
55,frodo640aes,0.02
56,frodo640aes,0.02
57,frodo640aes,0.02
58,frodo640aes,0.02
59,frodo640aes,0.02
60,frodo640aes,0.02
61,frodo640aes,0.02
62,frodo640aes,0.02
63,frodo640aes,0.02
64,frodo640aes,0.02
65,frodo640aes,0.02
66,frodo640aes,0.02
67,frodo640aes,0.02
68,frodo640aes,0.02
69,frodo640aes,0.02
70,frodo640aes,0.02
71,frodo640aes,0.02
72,frodo640aes,0.02
73,frodo640aes,0.02
74,frodo640aes,0.02
75,frodo640aes,0.02
76,frodo640aes,0.02
77,frodo640aes,0.02
78,frodo640aes,0.02
79,frodo640aes,0.02
80,frodo640aes,0.02
81,frodo640aes,0.02
82,frodo640aes,0.02
83,frodo640aes,0.02
84,frodo640aes,0.02
85,frodo640aes,0.02
86,frodo640aes,0.02
87,frodo640aes,0.02
88,frodo640aes,0.02
89,frodo640aes,0.02
90,frodo640aes,0.02
91,frodo640aes,0.02
92,frodo640aes,0.02
93,frodo640aes,0.02
94,frodo640aes,0.02
95,frodo640aes,0.02
96,frodo640aes,0.02
97,frodo640aes,0.02
98,frodo640aes,0.02
99,frodo640aes,0.02
100,frodo640aes,0.02
