Iteration, Algorithm, Time(s)
1,secp384r1,0.02
2,secp384r1,0.02
3,secp384r1,0.02
4,secp384r1,0.02
5,secp384r1,0.02
6,secp384r1,0.02
7,secp384r1,0.02
8,secp384r1,0.02
9,secp384r1,0.02
10,secp384r1,0.02
11,secp384r1,0.02
12,secp384r1,0.02
13,secp384r1,0.02
14,secp384r1,0.02
15,secp384r1,0.02
16,secp384r1,0.02
17,secp384r1,0.02
18,secp384r1,0.02
19,secp384r1,0.02
20,secp384r1,0.02
21,secp384r1,0.02
22,secp384r1,0.02
23,secp384r1,0.02
24,secp384r1,0.02
25,secp384r1,0.02
26,secp384r1,0.02
27,secp384r1,0.02
28,secp384r1,0.02
29,secp384r1,0.02
30,secp384r1,0.02
31,secp384r1,0.02
32,secp384r1,0.02
33,secp384r1,0.02
34,secp384r1,0.02
35,secp384r1,0.02
36,secp384r1,0.02
37,secp384r1,0.02
38,secp384r1,0.02
39,secp384r1,0.02
40,secp384r1,0.02
41,secp384r1,0.02
42,secp384r1,0.02
43,secp384r1,0.02
44,secp384r1,0.02
45,secp384r1,0.02
46,secp384r1,0.02
47,secp384r1,0.02
48,secp384r1,0.02
49,secp384r1,0.02
50,secp384r1,0.02
51,secp384r1,0.02
52,secp384r1,0.02
53,secp384r1,0.02
54,secp384r1,0.02
55,secp384r1,0.02
56,secp384r1,0.02
57,secp384r1,0.02
58,secp384r1,0.02
59,secp384r1,0.02
60,secp384r1,0.02
61,secp384r1,0.02
62,secp384r1,0.02
63,secp384r1,0.02
64,secp384r1,0.02
65,secp384r1,0.02
66,secp384r1,0.02
67,secp384r1,0.02
68,secp384r1,0.02
69,secp384r1,0.02
70,secp384r1,0.02
71,secp384r1,0.02
72,secp384r1,0.02
73,secp384r1,0.02
74,secp384r1,0.02
75,secp384r1,0.02
76,secp384r1,0.02
77,secp384r1,0.02
78,secp384r1,0.02
79,secp384r1,0.02
80,secp384r1,0.02
81,secp384r1,0.02
82,secp384r1,0.02
83,secp384r1,0.02
84,secp384r1,0.02
85,secp384r1,0.02
86,secp384r1,0.02
87,secp384r1,0.02
88,secp384r1,0.02
89,secp384r1,0.02
90,secp384r1,0.02
91,secp384r1,0.02
92,secp384r1,0.02
93,secp384r1,0.02
94,secp384r1,0.02
95,secp384r1,0.02
96,secp384r1,0.02
97,secp384r1,0.02
98,secp384r1,0.02
99,secp384r1,0.02
100,secp384r1,0.02
