Iteration, Algorithm, Time(s)
1,ffdhe6144,0.03
2,ffdhe6144,0.03
3,ffdhe6144,0.03
4,ffdhe6144,0.03
5,ffdhe6144,0.03
6,ffdhe6144,0.03
7,ffdhe6144,0.03
8,ffdhe6144,0.03
9,ffdhe6144,0.03
10,ffdhe6144,0.03
11,ffdhe6144,0.03
12,ffdhe6144,0.03
13,ffdhe6144,0.03
14,ffdhe6144,0.03
15,ffdhe6144,0.03
16,ffdhe6144,0.03
17,ffdhe6144,0.03
18,ffdhe6144,0.03
19,ffdhe6144,0.03
20,ffdhe6144,0.03
21,ffdhe6144,0.03
22,ffdhe6144,0.03
23,ffdhe6144,0.03
24,ffdhe6144,0.03
25,ffdhe6144,0.03
26,ffdhe6144,0.03
27,ffdhe6144,0.03
28,ffdhe6144,0.03
29,ffdhe6144,0.03
30,ffdhe6144,0.03
31,ffdhe6144,0.03
32,ffdhe6144,0.03
33,ffdhe6144,0.03
34,ffdhe6144,0.03
35,ffdhe6144,0.03
36,ffdhe6144,0.03
37,ffdhe6144,0.03
38,ffdhe6144,0.03
39,ffdhe6144,0.03
40,ffdhe6144,0.03
41,ffdhe6144,0.03
42,ffdhe6144,0.03
43,ffdhe6144,0.03
44,ffdhe6144,0.03
45,ffdhe6144,0.03
46,ffdhe6144,0.03
47,ffdhe6144,0.03
48,ffdhe6144,0.03
49,ffdhe6144,0.03
50,ffdhe6144,0.03
51,ffdhe6144,0.03
52,ffdhe6144,0.03
53,ffdhe6144,0.03
54,ffdhe6144,0.03
55,ffdhe6144,0.03
56,ffdhe6144,0.03
57,ffdhe6144,0.03
58,ffdhe6144,0.03
59,ffdhe6144,0.03
60,ffdhe6144,0.03
61,ffdhe6144,0.03
62,ffdhe6144,0.03
63,ffdhe6144,0.03
64,ffdhe6144,0.03
65,ffdhe6144,0.03
66,ffdhe6144,0.03
67,ffdhe6144,0.03
68,ffdhe6144,0.03
69,ffdhe6144,0.03
70,ffdhe6144,0.03
71,ffdhe6144,0.03
72,ffdhe6144,0.03
73,ffdhe6144,0.03
74,ffdhe6144,0.03
75,ffdhe6144,0.03
76,ffdhe6144,0.03
77,ffdhe6144,0.03
78,ffdhe6144,0.03
79,ffdhe6144,0.03
80,ffdhe6144,0.03
81,ffdhe6144,0.03
82,ffdhe6144,0.03
83,ffdhe6144,0.03
84,ffdhe6144,0.03
85,ffdhe6144,0.03
86,ffdhe6144,0.03
87,ffdhe6144,0.03
88,ffdhe6144,0.03
89,ffdhe6144,0.03
90,ffdhe6144,0.03
91,ffdhe6144,0.03
92,ffdhe6144,0.03
93,ffdhe6144,0.03
94,ffdhe6144,0.03
95,ffdhe6144,0.03
96,ffdhe6144,0.03
97,ffdhe6144,0.03
98,ffdhe6144,0.03
99,ffdhe6144,0.03
100,ffdhe6144,0.03
