Iteration, Algorithm, Time(s)
1,p256_frodo640shake,0.03
2,p256_frodo640shake,0.03
3,p256_frodo640shake,0.03
4,p256_frodo640shake,0.03
5,p256_frodo640shake,0.03
6,p256_frodo640shake,0.03
7,p256_frodo640shake,0.03
8,p256_frodo640shake,0.03
9,p256_frodo640shake,0.03
10,p256_frodo640shake,0.03
11,p256_frodo640shake,0.03
12,p256_frodo640shake,0.03
13,p256_frodo640shake,0.03
14,p256_frodo640shake,0.03
15,p256_frodo640shake,0.03
16,p256_frodo640shake,0.03
17,p256_frodo640shake,0.03
18,p256_frodo640shake,0.03
19,p256_frodo640shake,0.03
20,p256_frodo640shake,0.03
21,p256_frodo640shake,0.03
22,p256_frodo640shake,0.03
23,p256_frodo640shake,0.03
24,p256_frodo640shake,0.03
25,p256_frodo640shake,0.03
26,p256_frodo640shake,0.03
27,p256_frodo640shake,0.03
28,p256_frodo640shake,0.03
29,p256_frodo640shake,0.03
30,p256_frodo640shake,0.03
31,p256_frodo640shake,0.03
32,p256_frodo640shake,0.03
33,p256_frodo640shake,0.03
34,p256_frodo640shake,0.03
35,p256_frodo640shake,0.03
36,p256_frodo640shake,0.03
37,p256_frodo640shake,0.03
38,p256_frodo640shake,0.03
39,p256_frodo640shake,0.03
40,p256_frodo640shake,0.03
41,p256_frodo640shake,0.03
42,p256_frodo640shake,0.03
43,p256_frodo640shake,0.03
44,p256_frodo640shake,0.03
45,p256_frodo640shake,0.03
46,p256_frodo640shake,0.03
47,p256_frodo640shake,0.03
48,p256_frodo640shake,0.03
49,p256_frodo640shake,0.03
50,p256_frodo640shake,0.03
51,p256_frodo640shake,0.03
52,p256_frodo640shake,0.03
53,p256_frodo640shake,0.03
54,p256_frodo640shake,0.03
55,p256_frodo640shake,0.03
56,p256_frodo640shake,0.03
57,p256_frodo640shake,0.03
58,p256_frodo640shake,0.03
59,p256_frodo640shake,0.03
60,p256_frodo640shake,0.03
61,p256_frodo640shake,0.03
62,p256_frodo640shake,0.03
63,p256_frodo640shake,0.03
64,p256_frodo640shake,0.03
65,p256_frodo640shake,0.03
66,p256_frodo640shake,0.03
67,p256_frodo640shake,0.03
68,p256_frodo640shake,0.03
69,p256_frodo640shake,0.03
70,p256_frodo640shake,0.03
71,p256_frodo640shake,0.03
72,p256_frodo640shake,0.03
73,p256_frodo640shake,0.03
74,p256_frodo640shake,0.03
75,p256_frodo640shake,0.03
76,p256_frodo640shake,0.03
77,p256_frodo640shake,0.03
78,p256_frodo640shake,0.03
79,p256_frodo640shake,0.03
80,p256_frodo640shake,0.03
81,p256_frodo640shake,0.03
82,p256_frodo640shake,0.03
83,p256_frodo640shake,0.03
84,p256_frodo640shake,0.03
85,p256_frodo640shake,0.03
86,p256_frodo640shake,0.03
87,p256_frodo640shake,0.03
88,p256_frodo640shake,0.03
89,p256_frodo640shake,0.03
90,p256_frodo640shake,0.03
91,p256_frodo640shake,0.03
92,p256_frodo640shake,0.03
93,p256_frodo640shake,0.03
94,p256_frodo640shake,0.03
95,p256_frodo640shake,0.03
96,p256_frodo640shake,0.03
97,p256_frodo640shake,0.03
98,p256_frodo640shake,0.03
99,p256_frodo640shake,0.03
100,p256_frodo640shake,0.03
