Iteration, Algorithm, Time(s)
1,frodo1344shake,0.03
2,frodo1344shake,0.03
3,frodo1344shake,0.03
4,frodo1344shake,0.03
5,frodo1344shake,0.03
6,frodo1344shake,0.03
7,frodo1344shake,0.03
8,frodo1344shake,0.03
9,frodo1344shake,0.03
10,frodo1344shake,0.03
11,frodo1344shake,0.03
12,frodo1344shake,0.03
13,frodo1344shake,0.03
14,frodo1344shake,0.03
15,frodo1344shake,0.03
16,frodo1344shake,0.03
17,frodo1344shake,0.03
18,frodo1344shake,0.03
19,frodo1344shake,0.03
20,frodo1344shake,0.03
21,frodo1344shake,0.03
22,frodo1344shake,0.03
23,frodo1344shake,0.03
24,frodo1344shake,0.03
25,frodo1344shake,0.03
26,frodo1344shake,0.03
27,frodo1344shake,0.03
28,frodo1344shake,0.03
29,frodo1344shake,0.03
30,frodo1344shake,0.03
31,frodo1344shake,0.03
32,frodo1344shake,0.03
33,frodo1344shake,0.03
34,frodo1344shake,0.03
35,frodo1344shake,0.03
36,frodo1344shake,0.03
37,frodo1344shake,0.03
38,frodo1344shake,0.03
39,frodo1344shake,0.03
40,frodo1344shake,0.03
41,frodo1344shake,0.03
42,frodo1344shake,0.03
43,frodo1344shake,0.03
44,frodo1344shake,0.03
45,frodo1344shake,0.03
46,frodo1344shake,0.03
47,frodo1344shake,0.03
48,frodo1344shake,0.03
49,frodo1344shake,0.03
50,frodo1344shake,0.03
51,frodo1344shake,0.03
52,frodo1344shake,0.03
53,frodo1344shake,0.03
54,frodo1344shake,0.03
55,frodo1344shake,0.03
56,frodo1344shake,0.03
57,frodo1344shake,0.03
58,frodo1344shake,0.03
59,frodo1344shake,0.03
60,frodo1344shake,0.03
61,frodo1344shake,0.03
62,frodo1344shake,0.03
63,frodo1344shake,0.03
64,frodo1344shake,0.03
65,frodo1344shake,0.03
66,frodo1344shake,0.03
67,frodo1344shake,0.03
68,frodo1344shake,0.03
69,frodo1344shake,0.03
70,frodo1344shake,0.03
71,frodo1344shake,0.03
72,frodo1344shake,0.03
73,frodo1344shake,0.03
74,frodo1344shake,0.03
75,frodo1344shake,0.03
76,frodo1344shake,0.03
77,frodo1344shake,0.03
78,frodo1344shake,0.03
79,frodo1344shake,0.03
80,frodo1344shake,0.03
81,frodo1344shake,0.03
82,frodo1344shake,0.03
83,frodo1344shake,0.03
84,frodo1344shake,0.03
85,frodo1344shake,0.03
86,frodo1344shake,0.03
87,frodo1344shake,0.03
88,frodo1344shake,0.03
89,frodo1344shake,0.03
90,frodo1344shake,0.03
91,frodo1344shake,0.03
92,frodo1344shake,0.03
93,frodo1344shake,0.03
94,frodo1344shake,0.03
95,frodo1344shake,0.03
96,frodo1344shake,0.03
97,frodo1344shake,0.03
98,frodo1344shake,0.03
99,frodo1344shake,0.03
100,frodo1344shake,0.03
