Iteration, Algorithm, Time(s)
1,MLKEM512,0.02
2,MLKEM512,0.02
3,MLKEM512,0.02
4,MLKEM512,0.02
5,MLKEM512,0.02
6,MLKEM512,0.02
7,MLKEM512,0.02
8,MLKEM512,0.02
9,MLKEM512,0.02
10,MLKEM512,0.02
11,MLKEM512,0.02
12,MLKEM512,0.02
13,MLKEM512,0.02
14,MLKEM512,0.02
15,MLKEM512,0.02
16,MLKEM512,0.02
17,MLKEM512,0.02
18,MLKEM512,0.02
19,MLKEM512,0.02
20,MLKEM512,0.02
21,MLKEM512,0.02
22,MLKEM512,0.02
23,MLKEM512,0.02
24,MLKEM512,0.02
25,MLKEM512,0.02
26,MLKEM512,0.02
27,MLKEM512,0.02
28,MLKEM512,0.02
29,MLKEM512,0.02
30,MLKEM512,0.02
31,MLKEM512,0.02
32,MLKEM512,0.02
33,MLKEM512,0.02
34,MLKEM512,0.02
35,MLKEM512,0.02
36,MLKEM512,0.02
37,MLKEM512,0.02
38,MLKEM512,0.02
39,MLKEM512,0.02
40,MLKEM512,0.02
41,MLKEM512,0.02
42,MLKEM512,0.02
43,MLKEM512,0.02
44,MLKEM512,0.02
45,MLKEM512,0.02
46,MLKEM512,0.02
47,MLKEM512,0.02
48,MLKEM512,0.02
49,MLKEM512,0.02
50,MLKEM512,0.02
51,MLKEM512,0.02
52,MLKEM512,0.02
53,MLKEM512,0.02
54,MLKEM512,0.02
55,MLKEM512,0.02
56,MLKEM512,0.02
57,MLKEM512,0.02
58,MLKEM512,0.02
59,MLKEM512,0.02
60,MLKEM512,0.02
61,MLKEM512,0.02
62,MLKEM512,0.02
63,MLKEM512,0.02
64,MLKEM512,0.02
65,MLKEM512,0.02
66,MLKEM512,0.02
67,MLKEM512,0.02
68,MLKEM512,0.02
69,MLKEM512,0.02
70,MLKEM512,0.02
71,MLKEM512,0.02
72,MLKEM512,0.02
73,MLKEM512,0.02
74,MLKEM512,0.02
75,MLKEM512,0.02
76,MLKEM512,0.02
77,MLKEM512,0.02
78,MLKEM512,0.02
79,MLKEM512,0.02
80,MLKEM512,0.02
81,MLKEM512,0.02
82,MLKEM512,0.02
83,MLKEM512,0.02
84,MLKEM512,0.02
85,MLKEM512,0.02
86,MLKEM512,0.02
87,MLKEM512,0.02
88,MLKEM512,0.02
89,MLKEM512,0.02
90,MLKEM512,0.02
91,MLKEM512,0.02
92,MLKEM512,0.02
93,MLKEM512,0.02
94,MLKEM512,0.02
95,MLKEM512,0.02
96,MLKEM512,0.02
97,MLKEM512,0.02
98,MLKEM512,0.02
99,MLKEM512,0.02
100,MLKEM512,0.02
