Iteration, Algorithm, Time(s)
1,bikel3,0.02
2,bikel3,0.02
3,bikel3,0.02
4,bikel3,0.02
5,bikel3,0.02
6,bikel3,0.02
7,bikel3,0.02
8,bikel3,0.02
9,bikel3,0.02
10,bikel3,0.02
11,bikel3,0.02
12,bikel3,0.02
13,bikel3,0.02
14,bikel3,0.02
15,bikel3,0.02
16,bikel3,0.02
17,bikel3,0.02
18,bikel3,0.02
19,bikel3,0.02
20,bikel3,0.02
21,bikel3,0.02
22,bikel3,0.02
23,bikel3,0.02
24,bikel3,0.02
25,bikel3,0.02
26,bikel3,0.02
27,bikel3,0.02
28,bikel3,0.02
29,bikel3,0.02
30,bikel3,0.02
31,bikel3,0.02
32,bikel3,0.02
33,bikel3,0.02
34,bikel3,0.02
35,bikel3,0.02
36,bikel3,0.02
37,bikel3,0.02
38,bikel3,0.02
39,bikel3,0.02
40,bikel3,0.02
41,bikel3,0.02
42,bikel3,0.02
43,bikel3,0.02
44,bikel3,0.02
45,bikel3,0.02
46,bikel3,0.02
47,bikel3,0.02
48,bikel3,0.02
49,bikel3,0.02
50,bikel3,0.02
51,bikel3,0.02
52,bikel3,0.02
53,bikel3,0.02
54,bikel3,0.02
55,bikel3,0.02
56,bikel3,0.02
57,bikel3,0.02
58,bikel3,0.02
59,bikel3,0.02
60,bikel3,0.02
61,bikel3,0.02
62,bikel3,0.02
63,bikel3,0.02
64,bikel3,0.02
65,bikel3,0.02
66,bikel3,0.02
67,bikel3,0.02
68,bikel3,0.02
69,bikel3,0.02
70,bikel3,0.02
71,bikel3,0.02
72,bikel3,0.02
73,bikel3,0.02
74,bikel3,0.02
75,bikel3,0.02
76,bikel3,0.02
77,bikel3,0.02
78,bikel3,0.02
79,bikel3,0.02
80,bikel3,0.02
81,bikel3,0.02
82,bikel3,0.02
83,bikel3,0.02
84,bikel3,0.02
85,bikel3,0.02
86,bikel3,0.02
87,bikel3,0.02
88,bikel3,0.02
89,bikel3,0.02
90,bikel3,0.02
91,bikel3,0.02
92,bikel3,0.02
93,bikel3,0.02
94,bikel3,0.02
95,bikel3,0.02
96,bikel3,0.02
97,bikel3,0.02
98,bikel3,0.02
99,bikel3,0.02
100,bikel3,0.02
