Iteration, Algorithm, Time(s)
1,ffdhe2048,0.02
2,ffdhe2048,0.02
3,ffdhe2048,0.02
4,ffdhe2048,0.02
5,ffdhe2048,0.02
6,ffdhe2048,0.02
7,ffdhe2048,0.02
8,ffdhe2048,0.02
9,ffdhe2048,0.02
10,ffdhe2048,0.02
11,ffdhe2048,0.02
12,ffdhe2048,0.02
13,ffdhe2048,0.02
14,ffdhe2048,0.02
15,ffdhe2048,0.02
16,ffdhe2048,0.02
17,ffdhe2048,0.02
18,ffdhe2048,0.02
19,ffdhe2048,0.02
20,ffdhe2048,0.02
21,ffdhe2048,0.02
22,ffdhe2048,0.02
23,ffdhe2048,0.02
24,ffdhe2048,0.02
25,ffdhe2048,0.02
26,ffdhe2048,0.02
27,ffdhe2048,0.02
28,ffdhe2048,0.02
29,ffdhe2048,0.02
30,ffdhe2048,0.02
31,ffdhe2048,0.02
32,ffdhe2048,0.02
33,ffdhe2048,0.02
34,ffdhe2048,0.02
35,ffdhe2048,0.02
36,ffdhe2048,0.02
37,ffdhe2048,0.02
38,ffdhe2048,0.02
39,ffdhe2048,0.02
40,ffdhe2048,0.02
41,ffdhe2048,0.02
42,ffdhe2048,0.02
43,ffdhe2048,0.02
44,ffdhe2048,0.02
45,ffdhe2048,0.02
46,ffdhe2048,0.02
47,ffdhe2048,0.02
48,ffdhe2048,0.02
49,ffdhe2048,0.02
50,ffdhe2048,0.02
51,ffdhe2048,0.02
52,ffdhe2048,0.02
53,ffdhe2048,0.02
54,ffdhe2048,0.02
55,ffdhe2048,0.02
56,ffdhe2048,0.02
57,ffdhe2048,0.02
58,ffdhe2048,0.02
59,ffdhe2048,0.02
60,ffdhe2048,0.02
61,ffdhe2048,0.02
62,ffdhe2048,0.02
63,ffdhe2048,0.02
64,ffdhe2048,0.02
65,ffdhe2048,0.02
66,ffdhe2048,0.02
67,ffdhe2048,0.02
68,ffdhe2048,0.02
69,ffdhe2048,0.02
70,ffdhe2048,0.02
71,ffdhe2048,0.02
72,ffdhe2048,0.02
73,ffdhe2048,0.02
74,ffdhe2048,0.02
75,ffdhe2048,0.02
76,ffdhe2048,0.02
77,ffdhe2048,0.02
78,ffdhe2048,0.02
79,ffdhe2048,0.02
80,ffdhe2048,0.02
81,ffdhe2048,0.02
82,ffdhe2048,0.02
83,ffdhe2048,0.02
84,ffdhe2048,0.02
85,ffdhe2048,0.02
86,ffdhe2048,0.02
87,ffdhe2048,0.02
88,ffdhe2048,0.02
89,ffdhe2048,0.02
90,ffdhe2048,0.02
91,ffdhe2048,0.02
92,ffdhe2048,0.02
93,ffdhe2048,0.02
94,ffdhe2048,0.02
95,ffdhe2048,0.02
96,ffdhe2048,0.02
97,ffdhe2048,0.02
98,ffdhe2048,0.02
99,ffdhe2048,0.02
100,ffdhe2048,0.02
