Iteration, Algorithm, Time(s)
1,brainpoolP512r1tls13,0.02
2,brainpoolP512r1tls13,0.02
3,brainpoolP512r1tls13,0.02
4,brainpoolP512r1tls13,0.02
5,brainpoolP512r1tls13,0.02
6,brainpoolP512r1tls13,0.02
7,brainpoolP512r1tls13,0.02
8,brainpoolP512r1tls13,0.02
9,brainpoolP512r1tls13,0.02
10,brainpoolP512r1tls13,0.02
11,brainpoolP512r1tls13,0.02
12,brainpoolP512r1tls13,0.02
13,brainpoolP512r1tls13,0.02
14,brainpoolP512r1tls13,0.02
15,brainpoolP512r1tls13,0.02
16,brainpoolP512r1tls13,0.02
17,brainpoolP512r1tls13,0.02
18,brainpoolP512r1tls13,0.02
19,brainpoolP512r1tls13,0.02
20,brainpoolP512r1tls13,0.02
21,brainpoolP512r1tls13,0.02
22,brainpoolP512r1tls13,0.02
23,brainpoolP512r1tls13,0.02
24,brainpoolP512r1tls13,0.02
25,brainpoolP512r1tls13,0.02
26,brainpoolP512r1tls13,0.02
27,brainpoolP512r1tls13,0.02
28,brainpoolP512r1tls13,0.02
29,brainpoolP512r1tls13,0.02
30,brainpoolP512r1tls13,0.02
31,brainpoolP512r1tls13,0.02
32,brainpoolP512r1tls13,0.02
33,brainpoolP512r1tls13,0.02
34,brainpoolP512r1tls13,0.02
35,brainpoolP512r1tls13,0.02
36,brainpoolP512r1tls13,0.02
37,brainpoolP512r1tls13,0.02
38,brainpoolP512r1tls13,0.02
39,brainpoolP512r1tls13,0.02
40,brainpoolP512r1tls13,0.02
41,brainpoolP512r1tls13,0.02
42,brainpoolP512r1tls13,0.02
43,brainpoolP512r1tls13,0.02
44,brainpoolP512r1tls13,0.02
45,brainpoolP512r1tls13,0.02
46,brainpoolP512r1tls13,0.02
47,brainpoolP512r1tls13,0.02
48,brainpoolP512r1tls13,0.02
49,brainpoolP512r1tls13,0.02
50,brainpoolP512r1tls13,0.02
51,brainpoolP512r1tls13,0.02
52,brainpoolP512r1tls13,0.02
53,brainpoolP512r1tls13,0.02
54,brainpoolP512r1tls13,0.02
55,brainpoolP512r1tls13,0.02
56,brainpoolP512r1tls13,0.02
57,brainpoolP512r1tls13,0.02
58,brainpoolP512r1tls13,0.02
59,brainpoolP512r1tls13,0.02
60,brainpoolP512r1tls13,0.02
61,brainpoolP512r1tls13,0.02
62,brainpoolP512r1tls13,0.02
63,brainpoolP512r1tls13,0.02
64,brainpoolP512r1tls13,0.02
65,brainpoolP512r1tls13,0.02
66,brainpoolP512r1tls13,0.02
67,brainpoolP512r1tls13,0.02
68,brainpoolP512r1tls13,0.02
69,brainpoolP512r1tls13,0.02
70,brainpoolP512r1tls13,0.02
71,brainpoolP512r1tls13,0.02
72,brainpoolP512r1tls13,0.02
73,brainpoolP512r1tls13,0.02
74,brainpoolP512r1tls13,0.02
75,brainpoolP512r1tls13,0.02
76,brainpoolP512r1tls13,0.02
77,brainpoolP512r1tls13,0.02
78,brainpoolP512r1tls13,0.02
79,brainpoolP512r1tls13,0.02
80,brainpoolP512r1tls13,0.02
81,brainpoolP512r1tls13,0.02
82,brainpoolP512r1tls13,0.02
83,brainpoolP512r1tls13,0.02
84,brainpoolP512r1tls13,0.02
85,brainpoolP512r1tls13,0.02
86,brainpoolP512r1tls13,0.02
87,brainpoolP512r1tls13,0.02
88,brainpoolP512r1tls13,0.02
89,brainpoolP512r1tls13,0.02
90,brainpoolP512r1tls13,0.02
91,brainpoolP512r1tls13,0.02
92,brainpoolP512r1tls13,0.02
93,brainpoolP512r1tls13,0.02
94,brainpoolP512r1tls13,0.02
95,brainpoolP512r1tls13,0.02
96,brainpoolP512r1tls13,0.02
97,brainpoolP512r1tls13,0.02
98,brainpoolP512r1tls13,0.02
99,brainpoolP512r1tls13,0.02
100,brainpoolP512r1tls13,0.02
