Iteration, Algorithm, Time(s)
1,ffdhe3072,0.02
2,ffdhe3072,0.02
3,ffdhe3072,0.02
4,ffdhe3072,0.02
5,ffdhe3072,0.02
6,ffdhe3072,0.02
7,ffdhe3072,0.02
8,ffdhe3072,0.02
9,ffdhe3072,0.02
10,ffdhe3072,0.02
11,ffdhe3072,0.02
12,ffdhe3072,0.02
13,ffdhe3072,0.02
14,ffdhe3072,0.02
15,ffdhe3072,0.02
16,ffdhe3072,0.02
17,ffdhe3072,0.02
18,ffdhe3072,0.02
19,ffdhe3072,0.02
20,ffdhe3072,0.02
21,ffdhe3072,0.02
22,ffdhe3072,0.02
23,ffdhe3072,0.02
24,ffdhe3072,0.02
25,ffdhe3072,0.02
26,ffdhe3072,0.02
27,ffdhe3072,0.02
28,ffdhe3072,0.02
29,ffdhe3072,0.02
30,ffdhe3072,0.02
31,ffdhe3072,0.02
32,ffdhe3072,0.02
33,ffdhe3072,0.02
34,ffdhe3072,0.02
35,ffdhe3072,0.02
36,ffdhe3072,0.02
37,ffdhe3072,0.02
38,ffdhe3072,0.02
39,ffdhe3072,0.02
40,ffdhe3072,0.02
41,ffdhe3072,0.02
42,ffdhe3072,0.02
43,ffdhe3072,0.02
44,ffdhe3072,0.02
45,ffdhe3072,0.02
46,ffdhe3072,0.02
47,ffdhe3072,0.02
48,ffdhe3072,0.02
49,ffdhe3072,0.02
50,ffdhe3072,0.02
51,ffdhe3072,0.02
52,ffdhe3072,0.02
53,ffdhe3072,0.02
54,ffdhe3072,0.02
55,ffdhe3072,0.02
56,ffdhe3072,0.02
57,ffdhe3072,0.02
58,ffdhe3072,0.02
59,ffdhe3072,0.02
60,ffdhe3072,0.02
61,ffdhe3072,0.02
62,ffdhe3072,0.02
63,ffdhe3072,0.02
64,ffdhe3072,0.02
65,ffdhe3072,0.02
66,ffdhe3072,0.02
67,ffdhe3072,0.02
68,ffdhe3072,0.02
69,ffdhe3072,0.02
70,ffdhe3072,0.02
71,ffdhe3072,0.02
72,ffdhe3072,0.02
73,ffdhe3072,0.02
74,ffdhe3072,0.02
75,ffdhe3072,0.02
76,ffdhe3072,0.02
77,ffdhe3072,0.02
78,ffdhe3072,0.02
79,ffdhe3072,0.02
80,ffdhe3072,0.02
81,ffdhe3072,0.02
82,ffdhe3072,0.02
83,ffdhe3072,0.02
84,ffdhe3072,0.02
85,ffdhe3072,0.02
86,ffdhe3072,0.02
87,ffdhe3072,0.02
88,ffdhe3072,0.02
89,ffdhe3072,0.02
90,ffdhe3072,0.02
91,ffdhe3072,0.02
92,ffdhe3072,0.02
93,ffdhe3072,0.02
94,ffdhe3072,0.02
95,ffdhe3072,0.02
96,ffdhe3072,0.02
97,ffdhe3072,0.02
98,ffdhe3072,0.02
99,ffdhe3072,0.02
100,ffdhe3072,0.02
