Iteration, Algorithm, Time(s)
1,secp521r1,0.02
2,secp521r1,0.02
3,secp521r1,0.02
4,secp521r1,0.02
5,secp521r1,0.02
6,secp521r1,0.02
7,secp521r1,0.02
8,secp521r1,0.02
9,secp521r1,0.02
10,secp521r1,0.02
11,secp521r1,0.02
12,secp521r1,0.02
13,secp521r1,0.02
14,secp521r1,0.02
15,secp521r1,0.02
16,secp521r1,0.02
17,secp521r1,0.02
18,secp521r1,0.02
19,secp521r1,0.02
20,secp521r1,0.02
21,secp521r1,0.02
22,secp521r1,0.02
23,secp521r1,0.02
24,secp521r1,0.02
25,secp521r1,0.02
26,secp521r1,0.02
27,secp521r1,0.02
28,secp521r1,0.02
29,secp521r1,0.02
30,secp521r1,0.02
31,secp521r1,0.02
32,secp521r1,0.02
33,secp521r1,0.02
34,secp521r1,0.02
35,secp521r1,0.02
36,secp521r1,0.02
37,secp521r1,0.02
38,secp521r1,0.02
39,secp521r1,0.02
40,secp521r1,0.02
41,secp521r1,0.02
42,secp521r1,0.02
43,secp521r1,0.02
44,secp521r1,0.02
45,secp521r1,0.02
46,secp521r1,0.02
47,secp521r1,0.02
48,secp521r1,0.02
49,secp521r1,0.02
50,secp521r1,0.02
51,secp521r1,0.02
52,secp521r1,0.02
53,secp521r1,0.02
54,secp521r1,0.02
55,secp521r1,0.02
56,secp521r1,0.02
57,secp521r1,0.02
58,secp521r1,0.02
59,secp521r1,0.02
60,secp521r1,0.02
61,secp521r1,0.02
62,secp521r1,0.02
63,secp521r1,0.02
64,secp521r1,0.02
65,secp521r1,0.02
66,secp521r1,0.02
67,secp521r1,0.02
68,secp521r1,0.02
69,secp521r1,0.02
70,secp521r1,0.02
71,secp521r1,0.02
72,secp521r1,0.02
73,secp521r1,0.02
74,secp521r1,0.02
75,secp521r1,0.02
76,secp521r1,0.02
77,secp521r1,0.02
78,secp521r1,0.02
79,secp521r1,0.02
80,secp521r1,0.02
81,secp521r1,0.02
82,secp521r1,0.02
83,secp521r1,0.02
84,secp521r1,0.02
85,secp521r1,0.02
86,secp521r1,0.02
87,secp521r1,0.02
88,secp521r1,0.02
89,secp521r1,0.02
90,secp521r1,0.02
91,secp521r1,0.02
92,secp521r1,0.02
93,secp521r1,0.02
94,secp521r1,0.02
95,secp521r1,0.02
96,secp521r1,0.02
97,secp521r1,0.02
98,secp521r1,0.02
99,secp521r1,0.02
100,secp521r1,0.02
